tempo,posicao,velocidade,aceleracao
0.1390,99.9046,1.3633,9.8046
0.1400,99.9032,1.3731,9.8046
0.1410,99.9018,1.3830,9.8045
0.1420,99.9004,1.3928,9.8044
0.1430,99.8990,1.4026,9.8043
0.1440,99.8976,1.4124,9.8043
0.1450,99.8962,1.4222,9.8042
0.1460,99.8947,1.4320,9.8041
0.1470,99.8933,1.4418,9.8040
0.1480,99.8918,1.4516,9.8039
0.1490,99.8904,1.4614,9.8039
0.1500,99.8889,1.4712,9.8038
0.1510,99.8874,1.4810,9.8037
0.1520,99.8859,1.4908,9.8036
0.1530,99.8844,1.5006,9.8035
0.1540,99.8829,1.5104,9.8034
0.1550,99.8814,1.5202,9.8033
0.1560,99.8799,1.5300,9.8033
0.1570,99.8783,1.5398,9.8032
0.1580,99.8768,1.5496,9.8031
0.1590,99.8752,1.5594,9.8030
0.1600,99.8737,1.5692,9.8029
0.1610,99.8721,1.5790,9.8028
0.1620,99.8705,1.5888,9.8027
0.1630,99.8689,1.5986,9.8026
0.1640,99.8673,1.6084,9.8026
0.1650,99.8657,1.6182,9.8025
0.1660,99.8640,1.6280,9.8024
0.1670,99.8624,1.6378,9.8023
0.1680,99.8608,1.6476,9.8022
0.1690,99.8591,1.6574,9.8021
0.1700,99.8574,1.6673,9.8020
0.1710,99.8558,1.6771,9.8019
0.1720,99.8541,1.6869,9.8018
0.1730,99.8524,1.6967,9.8017
0.1740,99.8507,1.7065,9.8016
0.1750,99.8489,1.7163,9.8015
0.1760,99.8472,1.7261,9.8014
0.1770,99.8455,1.7359,9.8013
0.1780,99.8437,1.7457,9.8012
0.1790,99.8420,1.7555,9.8011
0.1800,99.8402,1.7653,9.8010
0.1810,99.8384,1.7751,9.8009
0.1820,99.8367,1.7849,9.8008
0.1830,99.8349,1.7947,9.8007
0.1840,99.8331,1.8045,9.8006
0.1850,99.8312,1.8143,9.8005
0.1860,99.8294,1.8241,9.8004
0.1870,99.8276,1.8339,9.8003
0.1880,99.8257,1.8437,9.8002
0.1890,99.8239,1.8535,9.8001
0.1900,99.8220,1.8633,9.8000
0.1910,99.8202,1.8731,9.7999
0.1920,99.8183,1.8829,9.7998
0.1930,99.8164,1.8927,9.7997
0.1940,99.8145,1.9025,9.7996
0.1950,99.8126,1.9123,9.7995
0.1960,99.8106,1.9221,9.7994
0.1970,99.8087,1.9319,9.7993
0.1980,99.8068,1.9417,9.7991
0.1990,99.8048,1.9515,9.7990
0.2000,99.8029,1.9613,9.7989
0.2010,99.8009,1.9711,9.7988
0.2020,99.7989,1.9809,9.7987
0.2030,99.7969,1.9907,9.7986
0.2040,99.7949,2.0005,9.7985
0.2050,99.7929,2.0103,9.7984
0.2060,99.7909,2.0201,9.7983
0.2070,99.7889,2.0299,9.7981
0.2080,99.7868,2.0397,9.7980
0.2090,99.7848,2.0495,9.7979
0.2100,99.7827,2.0593,9.7978
0.2110,99.7806,2.0690,9.7977
0.2120,99.7786,2.0788,9.7976
0.2130,99.7765,2.0886,9.7974
0.2140,99.7744,2.0984,9.7973
0.2150,99.7723,2.1082,9.7972
0.2160,99.7701,2.1180,9.7971
0.2170,99.7680,2.1278,9.7970
0.2180,99.7659,2.1376,9.7968
0.2190,99.7637,2.1474,9.7967
0.2200,99.7616,2.1572,9.7966
0.2210,99.7594,2.1670,9.7965
0.2220,99.7572,2.1768,9.7964
0.2230,99.7550,2.1866,9.7962
0.2240,99.7528,2.1964,9.7961
0.2250,99.7506,2.2062,9.7960
0.2260,99.7484,2.2160,9.7959
0.2270,99.7462,2.2258,9.7957
0.2280,99.7440,2.2356,9.7956
0.2290,99.7417,2.2454,9.7955
0.2300,99.7395,2.2552,9.7954
0.2310,99.7372,2.2650,9.7952
0.2320,99.7349,2.2748,9.7951
0.2330,99.7326,2.2846,9.7950
0.2340,99.7303,2.2944,9.7948
0.2350,99.7280,2.3042,9.7947
0.2360,99.7257,2.3140,9.7946
0.2370,99.7234,2.3237,9.7945
0.2380,99.7211,2.3335,9.7943
0.2390,99.7187,2.3433,9.7942
0.2400,99.7164,2.3531,9.7941
0.2410,99.7140,2.3629,9.7939
0.2420,99.7116,2.3727,9.7938
0.2430,99.7093,2.3825,9.7937
0.2440,99.7069,2.3923,9.7935
0.2450,99.7045,2.4021,9.7934
0.2460,99.7020,2.4119,9.7933
0.2470,99.6996,2.4217,9.7931
0.2480,99.6972,2.4315,9.7930
0.2490,99.6948,2.4413,9.7928
0.2500,99.6923,2.4511,9.7927
0.2510,99.6898,2.4609,9.7926
0.2520,99.6874,2.4707,9.7924
0.2530,99.6849,2.4804,9.7923
0.2540,99.6824,2.4902,9.7921
0.2550,99.6799,2.5000,9.7920
0.2560,99.6774,2.5098,9.7919
0.2570,99.6749,2.5196,9.7917
0.2580,99.6723,2.5294,9.7916
0.2590,99.6698,2.5392,9.7914
0.2600,99.6673,2.5490,9.7913
0.2610,99.6647,2.5588,9.7912
0.2620,99.6621,2.5686,9.7910
0.2630,99.6595,2.5784,9.7909
0.2640,99.6570,2.5882,9.7907
0.2650,99.6544,2.5979,9.7906
0.2660,99.6518,2.6077,9.7904
0.2670,99.6491,2.6175,9.7903
0.2680,99.6465,2.6273,9.7901
0.2690,99.6439,2.6371,9.7900
0.2700,99.6412,2.6469,9.7898
0.2710,99.6386,2.6567,9.7897
0.2720,99.6359,2.6665,9.7895
0.2730,99.6332,2.6763,9.7894
0.2740,99.6305,2.6861,9.7892
0.2750,99.6278,2.6958,9.7891
0.2760,99.6251,2.7056,9.7889
0.2770,99.6224,2.7154,9.7888
0.2780,99.6197,2.7252,9.7886
0.2790,99.6170,2.7350,9.7885
0.2800,99.6142,2.7448,9.7883
0.2810,99.6115,2.7546,9.7882
0.2820,99.6087,2.7644,9.7880
0.2830,99.6059,2.7741,9.7878
0.2840,99.6031,2.7839,9.7877
0.2850,99.6003,2.7937,9.7875
0.2860,99.5975,2.8035,9.7874
0.2870,99.5947,2.8133,9.7872
0.2880,99.5919,2.8231,9.7871
0.2890,99.5891,2.8329,9.7869
0.2900,99.5862,2.8427,9.7867
0.2910,99.5834,2.8524,9.7866
0.2920,99.5805,2.8622,9.7864
0.2930,99.5776,2.8720,9.7863
