dt (s),tempo_final (s),v_final_num (m/s),v_final_analitico (m/s),erro_relativo
0.0010,4.2010,-51.2162,51.2194,1.9999
0.0020,4.2020,-51.2280,51.2343,1.9999
0.0030,4.2030,-51.2398,51.2492,1.9998
0.0040,4.2040,-51.2516,51.2642,1.9998
0.0050,4.2050,-51.2634,51.2791,1.9997
0.0060,4.2060,-51.2752,51.2940,1.9996
0.0070,4.2070,-51.2870,51.3090,1.9996
0.0080,4.2080,-51.2988,51.3239,1.9995
0.0090,4.2120,-51.3554,51.3837,1.9994
0.0100,4.2100,-51.3224,51.3538,1.9994
0.0110,4.2130,-51.3640,51.3987,1.9993
0.0120,4.2120,-51.3460,51.3837,1.9993
0.0130,4.2120,-51.3428,51.3837,1.9992
0.0140,4.2140,-51.3695,51.4136,1.9991
0.0150,4.2150,-51.3813,51.4286,1.9991
0.0160,4.2240,-51.5127,51.5632,1.9990
0.0170,4.2160,-51.3900,51.4435,1.9990
0.0180,4.2120,-51.3271,51.3837,1.9989
0.0190,4.2180,-51.4136,51.4734,1.9988
0.0200,4.2200,-51.4403,51.5033,1.9988
0.0210,4.2210,-51.4521,51.5183,1.9987
0.0220,4.2240,-51.4938,51.5632,1.9987
0.0230,4.2320,-51.6102,51.6830,1.9986
0.0240,4.2240,-51.4875,51.5632,1.9985
0.0250,4.2250,-51.4993,51.5782,1.9985
0.0260,4.2380,-51.6905,51.7729,1.9984
0.0270,4.2390,-51.7023,51.7879,1.9983
0.0280,4.2280,-51.5346,51.6231,1.9983
0.0290,4.2340,-51.6212,51.7129,1.9982
0.0300,4.2300,-51.5582,51.6530,1.9982
0.0310,4.2470,-51.8093,51.9078,1.9981
0.0320,4.2240,-51.4623,51.5632,1.9980
0.0330,4.2240,-51.4591,51.5632,1.9980
0.0340,4.2500,-51.8447,51.9528,1.9979
0.0350,4.2350,-51.6172,51.7279,1.9979
0.0360,4.2480,-51.8084,51.9228,1.9978
0.0370,4.2550,-51.9100,52.0279,1.9977
0.0380,4.2560,-51.9218,52.0429,1.9977
0.0390,4.2510,-51.8438,51.9678,1.9976
0.0400,4.2400,-51.6761,51.8028,1.9976
0.0410,4.2640,-52.0321,52.1630,1.9975
0.0420,4.2420,-51.6997,51.8328,1.9974
0.0430,4.2570,-51.9209,52.0579,1.9974
0.0440,4.2680,-52.0825,52.2232,1.9973
0.0450,4.2300,-51.5110,51.6530,1.9973
0.0460,4.2320,-51.5377,51.6830,1.9972
0.0470,4.2300,-51.5047,51.6530,1.9971
0.0480,4.2720,-52.1297,52.2833,1.9971
0.0490,4.2630,-51.9917,52.1480,1.9970
0.0500,4.2500,-51.7940,51.9528,1.9969
0.0510,4.2330,-51.5369,51.6979,1.9969
0.0520,4.2640,-51.9971,52.1630,1.9968
0.0530,4.2400,-51.6351,51.8028,1.9968
0.0540,4.2660,-52.0207,52.1931,1.9967
0.0550,4.2350,-51.5542,51.7279,1.9966
0.0560,4.2560,-51.8647,52.0429,1.9966
0.0570,4.2750,-52.1459,52.3284,1.9965
0.0580,4.2920,-52.3977,52.5844,1.9964
0.0590,4.2480,-51.7357,51.9228,1.9964
0.0600,4.2600,-51.9119,52.1029,1.9963
0.0610,4.2700,-52.0583,52.2532,1.9963
0.0620,4.2780,-52.1750,52.3736,1.9962
0.0630,4.2840,-52.2617,52.4639,1.9961
0.0640,4.2880,-52.3184,52.5241,1.9961
0.0650,4.2900,-52.3452,52.5542,1.9960
0.0660,4.2900,-52.3420,52.5542,1.9960
0.0670,4.2880,-52.3089,52.5241,1.9959
0.0680,4.2840,-52.2457,52.4639,1.9958
0.0690,4.2780,-52.1527,52.3736,1.9958
0.0700,4.2700,-52.0297,52.2532,1.9957
0.0710,4.2600,-51.8770,52.1029,1.9957
0.0720,4.2480,-51.6947,51.9228,1.9956
0.0730,4.3070,-52.5747,52.8106,1.9955
0.0740,4.2920,-52.3464,52.5844,1.9955
0.0750,4.2750,-52.0887,52.3284,1.9954
0.0760,4.2560,-51.8015,52.0429,1.9954
0.0770,4.3120,-52.6369,52.8860,1.9953
0.0780,4.2900,-52.3037,52.5542,1.9952
0.0790,4.2660,-51.9414,52.1931,1.9952
0.0800,4.3200,-52.7474,53.0069,1.9951
0.0810,4.2930,-52.3391,52.5994,1.9950
0.0820,4.2640,-51.9020,52.1630,1.9950
0.0830,4.3160,-52.6776,52.9464,1.9949
0.0840,4.2840,-52.1947,52.4639,1.9949
0.0850,4.3350,-52.9567,53.2337,1.9948
0.0860,4.3000,-52.4280,52.7050,1.9947
0.0870,4.2630,-51.8713,52.1480,1.9947
0.0880,4.3120,-52.6015,52.8860,1.9946
0.0890,4.2720,-51.9994,52.2833,1.9946
0.0900,4.3200,-52.7152,53.0069,1.9945
0.0910,4.2770,-52.0678,52.3585,1.9944
0.0920,4.3240,-52.7688,53.0673,1.9944
0.0930,4.2780,-52.0764,52.3736,1.9943
0.0940,4.3240,-52.7623,53.0673,1.9943
0.0950,4.2750,-52.0252,52.3284,1.9942
0.0960,4.3200,-52.6959,53.0069,1.9941
0.0970,4.2680,-51.9143,52.2232,1.9941
0.0980,4.3120,-52.5694,52.8860,1.9940
0.0990,4.3560,-53.2273,53.5518,1.9939
0.1000,4.3000,-52.3832,52.7050,1.9939
0.1010,4.3430,-53.0252,53.3548,1.9938
0.1020,4.2840,-52.1375,52.4639,1.9938
0.1030,4.3260,-52.7634,53.0976,1.9937
0.1040,4.2640,-51.8325,52.1630,1.9937
0.1050,4.3050,-52.4421,52.7804,1.9936
0.1060,4.3460,-53.0541,53.4003,1.9935
0.1070,4.2800,-52.0619,52.4037,1.9935
0.1080,4.3200,-52.6573,53.0069,1.9934
0.1090,4.3600,-53.2550,53.6125,1.9933
0.1100,4.2900,-52.2018,52.5542,1.9933
0.1110,4.3290,-52.7827,53.1429,1.9932
0.1120,4.3680,-53.3657,53.7339,1.9931
0.1130,4.2940,-52.2520,52.6145,1.9931
0.1140,4.3320,-52.8180,53.1883,1.9930
0.1150,4.3700,-53.3861,53.7643,1.9930
0.1160,4.2920,-52.2126,52.5844,1.9929
0.1170,4.3290,-52.7634,53.1429,1.9929
0.1180,4.3660,-53.3161,53.7036,1.9928
0.1190,4.2840,-52.0836,52.4639,1.9928
0.1200,4.3200,-52.6188,53.0069,1.9927
0.1210,4.3560,-53.1559,53.5518,1.9926
0.1220,4.3920,-53.6948,54.0988,1.9925
0.1230,4.3050,-52.3847,52.7804,1.9925
0.1240,4.3400,-52.9059,53.3094,1.9924
0.1250,4.3750,-53.4288,53.8403,1.9924
0.1260,4.2840,-52.0614,52.4639,1.9923
0.1270,4.3180,-52.5664,52.9767,1.9923
0.1280,4.3520,-53.0731,53.4912,1.9922
0.1290,4.3860,-53.5814,54.0075,1.9921
0.1300,4.2900,-52.1383,52.5542,1.9921
0.1310,4.3230,-52.6285,53.0522,1.9920
0.1320,4.3560,-53.1203,53.5518,1.9919
0.1330,4.3890,-53.6136,54.0531,1.9919
0.1340,4.2880,-52.0958,52.5241,1.9918
0.1350,4.3200,-52.5708,53.0069,1.9918
0.1360,4.3520,-53.0473,53.4912,1.9917
0.1370,4.3840,-53.5252,53.9771,1.9916
0.1380,4.4160,-54.0045,54.4645,1.9916
0.1390,4.3090,-52.3935,52.8407,1.9915
0.1400,4.3400,-52.8543,53.3094,1.9915
0.1410,4.3710,-53.3165,53.7795,1.9914
0.1420,4.4020,-53.7801,54.2510,1.9913
0.1430,4.2900,-52.0972,52.5542,1.9913
0.1440,4.3200,-52.5421,53.0069,1.9912
0.1450,4.3500,-52.9882,53.4609,1.9912
0.1460,4.3800,-53.4356,53.9162,1.9911
0.1470,4.4100,-53.8843,54.3730,1.9910
0.1480,4.2920,-52.1112,52.5844,1.9910
0.1490,4.3210,-52.5410,53.0220,1.9909
0.1500,4.3500,-52.9721,53.4609,1.9909
0.1510,4.3790,-53.4043,53.9010,1.9908
0.1520,4.4080,-53.8377,54.3425,1.9907
0.1530,4.4370,-54.2724,54.7852,1.9906
0.1540,4.3120,-52.3906,52.8860,1.9906
0.1550,4.3400,-52.8062,53.3094,1.9906
0.1560,4.3680,-53.2228,53.7339,1.9905
0.1570,4.3960,-53.6406,54.1597,1.9904
0.1580,4.4240,-54.0594,54.5866,1.9903
0.1590,4.4520,-54.4794,55.0147,1.9903
0.1600,4.3200,-52.4910,53.0069,1.9903
0.1610,4.3470,-52.8917,53.4154,1.9902
0.1620,4.3740,-53.2935,53.8251,1.9901
0.1630,4.4010,-53.6962,54.2358,1.9901
0.1640,4.4280,-54.1000,54.6477,1.9900
0.1650,4.4550,-54.5049,55.0606,1.9899
0.1660,4.3160,-52.4122,52.9464,1.9899
0.1670,4.3420,-52.7976,53.3397,1.9898
0.1680,4.3680,-53.1840,53.7339,1.9898
0.1690,4.3940,-53.5713,54.1292,1.9897
0.1700,4.4200,-53.9596,54.5255,1.9896
0.1710,4.4460,-54.3488,54.9229,1.9895
0.1720,4.4720,-54.7390,55.3212,1.9895
0.1730,4.3250,-52.5243,53.0824,1.9895
0.1740,4.3500,-52.8949,53.4609,1.9894
0.1750,4.3750,-53.2664,53.8403,1.9893
0.1760,4.4000,-53.6387,54.2206,1.9893
0.1770,4.4250,-54.0120,54.6019,1.9892
0.1780,4.4500,-54.3861,54.9841,1.9891
0.1790,4.4750,-54.7611,55.3673,1.9891
0.1800,4.3200,-52.4274,53.0069,1.9891
0.1810,4.3440,-52.7827,53.3700,1.9890
0.1820,4.3680,-53.1388,53.7339,1.9889
0.1830,4.3920,-53.4957,54.0988,1.9889
0.1840,4.4160,-53.8534,54.4645,1.9888
0.1850,4.4400,-54.2119,54.8311,1.9887
0.1860,4.4640,-54.5712,55.1986,1.9886
0.1870,4.4880,-54.9313,55.5669,1.9886
0.1880,4.3240,-52.4617,53.0673,1.9886
0.1890,4.3470,-52.8020,53.4154,1.9885
0.1900,4.3700,-53.1430,53.7643,1.9884
0.1910,4.3930,-53.4847,54.1140,1.9884
0.1920,4.4160,-53.8272,54.4645,1.9883
0.1930,4.4390,-54.1704,54.8158,1.9882
0.1940,4.4620,-54.5144,55.1679,1.9882
0.1950,4.4850,-54.8591,55.5208,1.9881
0.1960,4.5080,-55.2045,55.8746,1.9880
0.1970,4.3340,-52.5823,53.2186,1.9880
0.1980,4.3560,-52.9077,53.5518,1.9880
0.1990,4.3780,-53.2338,53.8858,1.9879
0.2000,4.4000,-53.5606,54.2206,1.9878
0.2010,4.4220,-53.8881,54.5561,1.9878
0.2020,4.4440,-54.2162,54.8923,1.9877
0.2030,4.4660,-54.5450,55.2292,1.9876
0.2040,4.4880,-54.8745,55.5669,1.9875
0.2050,4.5100,-55.2046,55.9054,1.9875
0.2060,4.5320,-55.5354,56.2445,1.9874
0.2070,4.3470,-52.7445,53.4154,1.9874
0.2080,4.3680,-53.0551,53.7339,1.9874
0.2090,4.3890,-53.3664,54.0531,1.9873
0.2100,4.4100,-53.6783,54.3730,1.9872
0.2110,4.4310,-53.9908,54.6935,1.9872
0.2120,4.4520,-54.3038,55.0147,1.9871
0.2130,4.4730,-54.6176,55.3366,1.9870
0.2140,4.4940,-54.9319,55.6591,1.9869
0.2150,4.5150,-55.2468,55.9824,1.9869
0.2160,4.5360,-55.5624,56.3063,1.9868
0.2170,4.3400,-52.6082,53.3094,1.9868
0.2180,4.3600,-52.9035,53.6125,1.9868
0.2190,4.3800,-53.1993,53.9162,1.9867
0.2200,4.4000,-53.4957,54.2206,1.9866
0.2210,4.4200,-53.7927,54.5255,1.9866
0.2220,4.4400,-54.0901,54.8311,1.9865
0.2230,4.4600,-54.3882,55.1372,1.9864
0.2240,4.4800,-54.6868,55.4440,1.9863
0.2250,4.5000,-54.9860,55.7514,1.9863
0.2260,4.5200,-55.2857,56.0594,1.9862
0.2270,4.5400,-55.5859,56.3681,1.9861
0.2280,4.5600,-55.8868,56.6773,1.9861
0.2290,4.3510,-52.7341,53.4760,1.9861
0.2300,4.3700,-53.0145,53.7643,1.9861
0.2310,4.3890,-53.2954,54.0531,1.9860
0.2320,4.4080,-53.5768,54.3425,1.9859
0.2330,4.4270,-53.8587,54.6324,1.9858
0.2340,4.4460,-54.1411,54.9229,1.9858
0.2350,4.4650,-54.4240,55.2139,1.9857
0.2360,4.4840,-54.7074,55.5055,1.9856
0.2370,4.5030,-54.9913,55.7976,1.9855
0.2380,4.5220,-55.2756,56.0903,1.9855
0.2390,4.5410,-55.5605,56.3835,1.9854
0.2400,4.5600,-55.8459,56.6773,1.9853
0.2410,4.5790,-56.1318,56.9717,1.9853
0.2420,4.3560,-52.7672,53.5518,1.9853
0.2430,4.3740,-53.0326,53.8251,1.9853
0.2440,4.3920,-53.2984,54.0988,1.9852
0.2450,4.4100,-53.5646,54.3730,1.9851
0.2460,4.4280,-53.8313,54.6477,1.9851
0.2470,4.4460,-54.0985,54.9229,1.9850
0.2480,4.4640,-54.3660,55.1986,1.9849
0.2490,4.4820,-54.6341,55.4747,1.9848
0.2500,4.5000,-54.9025,55.7514,1.9848
0.2510,4.5180,-55.1714,56.0286,1.9847
0.2520,4.5360,-55.4408,56.3063,1.9846
0.2530,4.5540,-55.7106,56.5845,1.9846
0.2540,4.5720,-55.9808,56.8632,1.9845
0.2550,4.5900,-56.2515,57.1423,1.9844
0.2560,4.6080,-56.5227,57.4220,1.9843
0.2570,4.3690,-52.9132,53.7491,1.9844
0.2580,4.3860,-53.1637,54.0075,1.9844
0.2590,4.4030,-53.4146,54.2663,1.9843
0.2600,4.4200,-53.6659,54.5255,1.9842
0.2610,4.4370,-53.9175,54.7852,1.9842
0.2620,4.4540,-54.1696,55.0453,1.9841
0.2630,4.4710,-54.4220,55.3059,1.9840
0.2640,4.4880,-54.6749,55.5669,1.9839
0.2650,4.5050,-54.9281,55.8284,1.9839
0.2660,4.5220,-55.1817,56.0903,1.9838
0.2670,4.5390,-55.4358,56.3526,1.9837
0.2680,4.5560,-55.6902,56.6154,1.9837
0.2690,4.5730,-55.9450,56.8787,1.9836
0.2700,4.5900,-56.2002,57.1423,1.9835
0.2710,4.6070,-56.4558,57.4065,1.9834
0.2720,4.6240,-56.7118,57.6711,1.9834
0.2730,4.6410,-56.9683,57.9361,1.9833
0.2740,4.3840,-53.0827,53.9771,1.9834
0.2750,4.4000,-53.3183,54.2206,1.9834
0.2760,4.4160,-53.5542,54.4645,1.9833
0.2770,4.4320,-53.7905,54.7088,1.9832
0.2780,4.4480,-54.0272,54.9535,1.9831
0.2790,4.4640,-54.2642,55.1986,1.9831
0.2800,4.4800,-54.5015,55.4440,1.9830
0.2810,4.4960,-54.7392,55.6899,1.9829
0.2820,4.5120,-54.9772,55.9362,1.9829
0.2830,4.5280,-55.2156,56.1828,1.9828
0.2840,4.5440,-55.4543,56.4299,1.9827
0.2850,4.5600,-55.6934,56.6773,1.9826
0.2860,4.5760,-55.9328,56.9252,1.9826
0.2870,4.5920,-56.1726,57.1734,1.9825
0.2880,4.6080,-56.4127,57.4220,1.9824
0.2890,4.6240,-56.6532,57.6711,1.9824
0.2900,4.6400,-56.8940,57.9205,1.9823
0.2910,4.6560,-57.1352,58.1703,1.9822
0.2920,4.6720,-57.3767,58.4206,1.9821
0.2930,4.3950,-53.1860,54.1444,1.9823
0.2940,4.4100,-53.4066,54.3730,1.9822
0.2950,4.4250,-53.6275,54.6019,1.9822
0.2960,4.4400,-53.8487,54.8311,1.9821
0.2970,4.4550,-54.0702,55.0606,1.9820
0.2980,4.4700,-54.2921,55.2906,1.9819
0.2990,4.4850,-54.5142,55.5208,1.9819
0.3000,4.5000,-54.7366,55.7514,1.9818
0.3010,4.5150,-54.9593,55.9824,1.9817
0.3020,4.5300,-55.1824,56.2137,1.9817
0.3030,4.5450,-55.4057,56.4453,1.9816
0.3040,4.5600,-55.6293,56.6773,1.9815
0.3050,4.5750,-55.8533,56.9096,1.9814
0.3060,4.5900,-56.0775,57.1423,1.9814
0.3070,4.6050,-56.3021,57.3754,1.9813
0.3080,4.6200,-56.5269,57.6088,1.9812
0.3090,4.6350,-56.7521,57.8425,1.9811
0.3100,4.6500,-56.9776,58.0766,1.9811
0.3110,4.6650,-57.2033,58.3110,1.9810
0.3120,4.6800,-57.4294,58.5458,1.9809
0.3130,4.6950,-57.6558,58.7810,1.9809
0.3140,4.3960,-53.1338,54.1597,1.9811
0.3150,4.4100,-53.3392,54.3730,1.9810
0.3160,4.4240,-53.5449,54.5866,1.9809
0.3170,4.4380,-53.7508,54.8005,1.9808
0.3180,4.4520,-53.9570,55.0147,1.9808
0.3190,4.4660,-54.1634,55.2292,1.9807
0.3200,4.4800,-54.3701,55.4440,1.9806
0.3210,4.4940,-54.5771,55.6591,1.9806
0.3220,4.5080,-54.7843,55.8746,1.9805
0.3230,4.5220,-54.9918,56.0903,1.9804
0.3240,4.5360,-55.1996,56.3063,1.9803
0.3250,4.5500,-55.4076,56.5226,1.9803
0.3260,4.5640,-55.6159,56.7392,1.9802
0.3270,4.5780,-55.8244,56.9562,1.9801
0.3280,4.5920,-56.0332,57.1734,1.9801
0.3290,4.6060,-56.2423,57.3909,1.9800
0.3300,4.6200,-56.4516,57.6088,1.9799
0.3310,4.6340,-56.6612,57.8269,1.9798
0.3320,4.6480,-56.8710,58.0454,1.9798
0.3330,4.6620,-57.0812,58.2641,1.9797
0.3340,4.6760,-57.2916,58.4832,1.9796
0.3350,4.6900,-57.5022,58.7025,1.9796
0.3360,4.7040,-57.7131,58.9222,1.9795
0.3370,4.7180,-57.9243,59.1422,1.9794
0.3380,4.7320,-58.1357,59.3625,1.9793
0.3390,4.7460,-58.3475,59.5831,1.9793
0.3400,4.4200,-53.4082,54.5255,1.9795
0.3410,4.4330,-53.5988,54.7241,1.9794
0.3420,4.4460,-53.7896,54.9229,1.9794
0.3430,4.4590,-53.9806,55.1219,1.9793
0.3440,4.4720,-54.1719,55.3212,1.9792
0.3450,4.4850,-54.3633,55.5208,1.9792
0.3460,4.4980,-54.5550,55.7207,1.9791
0.3470,4.5110,-54.7470,55.9208,1.9790
0.3480,4.5240,-54.9391,56.1211,1.9789
0.3490,4.5370,-55.1315,56.3217,1.9789
0.3500,4.5500,-55.3241,56.5226,1.9788
0.3510,4.5630,-55.5169,56.7237,1.9787
0.3520,4.5760,-55.7099,56.9252,1.9787
0.3530,4.5890,-55.9032,57.1268,1.9786
0.3540,4.6020,-56.0967,57.3287,1.9785
0.3550,4.6150,-56.2904,57.5309,1.9784
0.3560,4.6280,-56.4844,57.7334,1.9784
0.3570,4.6410,-56.6785,57.9361,1.9783
0.3580,4.6540,-56.8729,58.1391,1.9782
0.3590,4.6670,-57.0675,58.3423,1.9781
0.3600,4.6800,-57.2624,58.5458,1.9781
0.3610,4.6930,-57.4574,58.7496,1.9780
0.3620,4.7060,-57.6527,58.9536,1.9779
0.3630,4.7190,-57.8482,59.1579,1.9779
0.3640,4.7320,-58.0440,59.3625,1.9778
0.3650,4.7450,-58.2400,59.5673,1.9777
0.3660,4.7580,-58.4362,59.7724,1.9776
0.3670,4.7710,-58.6326,59.9778,1.9776
0.3680,4.7840,-58.8292,60.1834,1.9775
0.3690,4.7970,-59.0261,60.3893,1.9774
0.3700,4.4400,-53.6100,54.8311,1.9777
0.3710,4.4520,-53.7856,55.0147,1.9777
0.3720,4.4640,-53.9614,55.1986,1.9776
0.3730,4.4760,-54.1375,55.3826,1.9775
0.3740,4.4880,-54.3137,55.5669,1.9774
0.3750,4.5000,-54.4901,55.7514,1.9774
0.3760,4.5120,-54.6667,55.9362,1.9773
0.3770,4.5240,-54.8434,56.1211,1.9772
0.3780,4.5360,-55.0204,56.3063,1.9772
0.3790,4.5480,-55.1975,56.4917,1.9771
0.3800,4.5600,-55.3749,56.6773,1.9770
0.3810,4.5720,-55.5524,56.8632,1.9769
0.3820,4.5840,-55.7301,57.0492,1.9769
0.3830,4.5960,-55.9080,57.2355,1.9768
0.3840,4.6080,-56.0861,57.4220,1.9767
0.3850,4.6200,-56.2644,57.6088,1.9767
0.3860,4.6320,-56.4428,57.7957,1.9766
0.3870,4.6440,-56.6215,57.9829,1.9765
0.3880,4.6560,-56.8003,58.1703,1.9764
0.3890,4.6680,-56.9793,58.3580,1.9764
0.3900,4.6800,-57.1586,58.5458,1.9763
0.3910,4.6920,-57.3380,58.7339,1.9762
0.3920,4.7040,-57.5176,58.9222,1.9762
0.3930,4.7160,-57.6974,59.1108,1.9761
0.3940,4.7280,-57.8774,59.2995,1.9760
0.3950,4.7400,-58.0575,59.4885,1.9759
0.3960,4.7520,-58.2379,59.6777,1.9759
0.3970,4.7640,-58.4184,59.8672,1.9758
0.3980,4.7760,-58.5992,60.0569,1.9757
0.3990,4.7880,-58.7801,60.2468,1.9757
0.4000,4.8000,-58.9613,60.4369,1.9756
0.4010,4.8120,-59.1426,60.6273,1.9755
0.4020,4.8240,-59.3241,60.8178,1.9754
0.4030,4.8360,-59.5058,61.0087,1.9754
0.4040,4.8480,-59.6877,61.1997,1.9753
0.4050,4.4550,-53.7210,55.0606,1.9757
0.4060,4.4660,-53.8816,55.2292,1.9756
0.4070,4.4770,-54.0423,55.3980,1.9755
0.4080,4.4880,-54.2032,55.5669,1.9755
0.4090,4.4990,-54.3643,55.7360,1.9754
0.4100,4.5100,-54.5255,55.9054,1.9753
0.4110,4.5210,-54.6868,56.0749,1.9752
0.4120,4.5320,-54.8483,56.2445,1.9752
0.4130,4.5430,-55.0100,56.4144,1.9751
0.4140,4.5540,-55.1718,56.5845,1.9750
0.4150,4.5650,-55.3338,56.7547,1.9750
0.4160,4.5760,-55.4959,56.9252,1.9749
0.4170,4.5870,-55.6582,57.0958,1.9748
0.4180,4.5980,-55.8207,57.2666,1.9748
0.4190,4.6090,-55.9832,57.4376,1.9747
0.4200,4.6200,-56.1460,57.6088,1.9746
0.4210,4.6310,-56.3089,57.7801,1.9745
0.4220,4.6420,-56.4720,57.9517,1.9745
0.4230,4.6530,-56.6352,58.1235,1.9744
0.4240,4.6640,-56.7986,58.2954,1.9743
0.4250,4.6750,-56.9621,58.4675,1.9743
0.4260,4.6860,-57.1258,58.6398,1.9742
0.4270,4.6970,-57.2897,58.8123,1.9741
0.4280,4.7080,-57.4537,58.9850,1.9740
0.4290,4.7190,-57.6178,59.1579,1.9740
0.4300,4.7300,-57.7822,59.3310,1.9739
0.4310,4.7410,-57.9466,59.5043,1.9738
0.4320,4.7520,-58.1113,59.6777,1.9738
0.4330,4.7630,-58.2761,59.8514,1.9737
0.4340,4.7740,-58.4410,60.0252,1.9736
0.4350,4.7850,-58.6061,60.1993,1.9735
0.4360,4.7960,-58.7714,60.3735,1.9735
0.4370,4.8070,-58.9368,60.5479,1.9734
0.4380,4.8180,-59.1024,60.7225,1.9733
0.4390,4.8290,-59.2682,60.8973,1.9732
0.4400,4.8400,-59.4341,61.0723,1.9732
0.4410,4.8510,-59.6001,61.2475,1.9731
0.4420,4.8620,-59.7664,61.4229,1.9730
0.4430,4.8730,-59.9327,61.5985,1.9730
0.4440,4.8840,-60.0993,61.7742,1.9729
0.4450,4.8950,-60.2660,61.9502,1.9728
0.4460,4.9060,-60.4328,62.1263,1.9727
0.4470,4.9170,-60.5999,62.3027,1.9727
0.4480,4.4800,-53.9550,55.4440,1.9731
0.4490,4.4900,-54.1006,55.5977,1.9731
0.4500,4.5000,-54.2463,55.7514,1.9730
0.4510,4.5100,-54.3921,55.9054,1.9729
0.4520,4.5200,-54.5381,56.0594,1.9729
0.4530,4.5300,-54.6842,56.2137,1.9728
0.4540,4.5400,-54.8304,56.3681,1.9727
0.4550,4.5500,-54.9768,56.5226,1.9727
0.4560,4.5600,-55.1233,56.6773,1.9726
0.4570,4.5700,-55.2699,56.8322,1.9725
0.4580,4.5800,-55.4166,56.9872,1.9724
0.4590,4.5900,-55.5635,57.1423,1.9724
0.4600,4.6000,-55.7105,57.2977,1.9723
0.4610,4.6100,-55.8576,57.4531,1.9722
0.4620,4.6200,-56.0048,57.6088,1.9722
0.4630,4.6300,-56.1522,57.7646,1.9721
0.4640,4.6400,-56.2997,57.9205,1.9720
0.4650,4.6500,-56.4473,58.0766,1.9719
0.4660,4.6600,-56.5950,58.2328,1.9719
0.4670,4.6700,-56.7429,58.3893,1.9718
0.4680,4.6800,-56.8909,58.5458,1.9717
0.4690,4.6900,-57.0390,58.7025,1.9717
0.4700,4.7000,-57.1873,58.8594,1.9716
0.4710,4.7100,-57.3356,59.0165,1.9715
0.4720,4.7200,-57.4841,59.1737,1.9714
0.4730,4.7300,-57.6328,59.3310,1.9714
0.4740,4.7400,-57.7815,59.4885,1.9713
0.4750,4.7500,-57.9304,59.6462,1.9712
0.4760,4.7600,-58.0795,59.8040,1.9712
0.4770,4.7700,-58.2286,59.9620,1.9711
0.4780,4.7800,-58.3779,60.1201,1.9710
0.4790,4.7900,-58.5273,60.2784,1.9709
0.4800,4.8000,-58.6768,60.4369,1.9709
0.4810,4.8100,-58.8265,60.5955,1.9708
0.4820,4.8200,-58.9763,60.7543,1.9707
0.4830,4.8300,-59.1262,60.9132,1.9707
0.4840,4.8400,-59.2762,61.0723,1.9706
0.4850,4.8500,-59.4264,61.2316,1.9705
0.4860,4.8600,-59.5767,61.3910,1.9704
0.4870,4.8700,-59.7271,61.5506,1.9704
0.4880,4.8800,-59.8777,61.7103,1.9703
0.4890,4.8900,-60.0284,61.8702,1.9702
0.4900,4.9000,-60.1792,62.0302,1.9702
0.4910,4.9100,-60.3302,62.1904,1.9701
0.4920,4.9200,-60.4812,62.3508,1.9700
0.4930,4.9300,-60.6325,62.5113,1.9699
0.4940,4.9400,-60.7838,62.6720,1.9699
0.4950,4.9500,-60.9353,62.8329,1.9698
0.4960,4.9600,-61.0869,62.9939,1.9697
0.4970,4.9700,-61.2386,63.1551,1.9697
0.4980,4.9800,-61.3905,63.3164,1.9696
0.4990,4.9900,-61.5424,63.4779,1.9695
0.5000,5.0000,-61.6946,63.6396,1.9694
0.5010,5.0100,-61.8468,63.8014,1.9694
0.5020,4.5180,-54.3464,56.0286,1.9700
0.5030,4.5270,-54.4771,56.1674,1.9699
0.5040,4.5360,-54.6079,56.3063,1.9698
0.5050,4.5450,-54.7388,56.4453,1.9698
0.5060,4.5540,-54.8698,56.5845,1.9697
0.5070,4.5630,-55.0008,56.7237,1.9696
0.5080,4.5720,-55.1320,56.8632,1.9696
0.5090,4.5810,-55.2633,57.0027,1.9695
0.5100,4.5900,-55.3947,57.1423,1.9694
0.5110,4.5990,-55.5262,57.2821,1.9693
0.5120,4.6080,-55.6578,57.4220,1.9693
0.5130,4.6170,-55.7895,57.5621,1.9692
0.5140,4.6260,-55.9213,57.7022,1.9691
0.5150,4.6350,-56.0532,57.8425,1.9691
0.5160,4.6440,-56.1852,57.9829,1.9690
0.5170,4.6530,-56.3173,58.1235,1.9689
0.5180,4.6620,-56.4495,58.2641,1.9689
0.5190,4.6710,-56.5818,58.4049,1.9688
0.5200,4.6800,-56.7142,58.5458,1.9687
0.5210,4.6890,-56.8467,58.6869,1.9686
0.5220,4.6980,-56.9792,58.8280,1.9686
0.5230,4.7070,-57.1119,58.9693,1.9685
0.5240,4.7160,-57.2447,59.1108,1.9684
0.5250,4.7250,-57.3776,59.2523,1.9684
0.5260,4.7340,-57.5106,59.3940,1.9683
0.5270,4.7430,-57.6437,59.5358,1.9682
0.5280,4.7520,-57.7769,59.6777,1.9681
0.5290,4.7610,-57.9103,59.8198,1.9681
0.5300,4.7700,-58.0437,59.9620,1.9680
0.5310,4.7790,-58.1772,60.1043,1.9679
0.5320,4.7880,-58.3108,60.2468,1.9679
0.5330,4.7970,-58.4445,60.3893,1.9678
0.5340,4.8060,-58.5783,60.5320,1.9677
0.5350,4.8150,-58.7122,60.6749,1.9677
0.5360,4.8240,-58.8462,60.8178,1.9676
