dt (s),tempo_final (s),v_final_num (m/s),v_final_analitico (m/s),erro_relativo
0.1020,4.5900,-46.0533,46.0773,1.9995
0.1030,4.6350,-46.5151,46.5396,1.9995
0.1040,4.5760,-45.9091,45.9335,1.9995
0.1050,4.6200,-46.3606,46.3855,1.9995
0.1060,4.5580,-45.7239,45.7487,1.9995
0.1070,4.6010,-46.1650,46.1903,1.9995
0.1080,4.6440,-46.6063,46.6321,1.9994
0.1090,4.5780,-45.9284,45.9540,1.9994
0.1100,4.6200,-46.3594,46.3855,1.9994
0.1110,4.5510,-45.6509,45.6768,1.9994
0.1120,4.5920,-46.0714,46.0978,1.9994
0.1130,4.6330,-46.4921,46.5190,1.9994
0.1140,4.5600,-45.7425,45.7692,1.9994
0.1150,4.6000,-46.1528,46.1800,1.9994
0.1160,4.6400,-46.5633,46.5910,1.9994
0.1170,4.5630,-45.7726,45.8000,1.9994
0.1180,4.6020,-46.1727,46.2005,1.9994
0.1190,4.6410,-46.5729,46.6012,1.9994
0.1200,4.5600,-45.7411,45.7692,1.9994
0.1210,4.5980,-46.1309,46.1595,1.9994
0.1220,4.6360,-46.5208,46.5498,1.9994
0.1230,4.5510,-45.6481,45.6768,1.9994
0.1240,4.5880,-46.0276,46.0567,1.9994
0.1250,4.6250,-46.4072,46.4368,1.9994
0.1260,4.6620,-46.7869,46.8170,1.9994
0.1270,4.5720,-45.8626,45.8924,1.9994
0.1280,4.6080,-46.2319,46.2622,1.9993
0.1290,4.6440,-46.6013,46.6321,1.9993
0.1300,4.5500,-45.6362,45.6665,1.9993
0.1310,4.5850,-45.9951,46.0259,1.9993
0.1320,4.6200,-46.3542,46.3855,1.9993
0.1330,4.6550,-46.7133,46.7451,1.9993
0.1340,4.5560,-45.6968,45.7281,1.9993
0.1350,4.5900,-46.0455,46.0773,1.9993
0.1360,4.6240,-46.3943,46.4265,1.9993
0.1370,4.6580,-46.7432,46.7759,1.9993
0.1380,4.5540,-45.6754,45.7076,1.9993
0.1390,4.5870,-46.0138,46.0465,1.9993
0.1400,4.6200,-46.3523,46.3855,1.9993
0.1410,4.6530,-46.6909,46.7245,1.9993
0.1420,4.6860,-47.0296,47.0638,1.9993
0.1430,4.5760,-45.8999,45.9335,1.9993
0.1440,4.6080,-46.2281,46.2622,1.9993
0.1450,4.6400,-46.5564,46.5910,1.9993
0.1460,4.6720,-46.8848,46.9198,1.9993
0.1470,4.7040,-47.2133,47.2488,1.9992
0.1480,4.5880,-46.0219,46.0567,1.9992
0.1490,4.6190,-46.3399,46.3752,1.9992
0.1500,4.6500,-46.6579,46.6937,1.9992
0.1510,4.6810,-46.9761,47.0124,1.9992
0.1520,4.5600,-45.7337,45.7692,1.9992
0.1530,4.5900,-46.0413,46.0773,1.9992
0.1540,4.6200,-46.3489,46.3855,1.9992
0.1550,4.6500,-46.6567,46.6937,1.9992
0.1560,4.6800,-46.9646,47.0021,1.9992
0.1570,4.7100,-47.2725,47.3105,1.9992
0.1580,4.5820,-45.9580,45.9951,1.9992
0.1590,4.6110,-46.2554,46.2930,1.9992
0.1600,4.6400,-46.5528,46.5910,1.9992
0.1610,4.6690,-46.8504,46.8890,1.9992
0.1620,4.6980,-47.1480,47.1871,1.9992
0.1630,4.7270,-47.4458,47.4853,1.9992
0.1640,4.5920,-46.0592,46.0978,1.9992
0.1650,4.6200,-46.3463,46.3855,1.9992
0.1660,4.6480,-46.6336,46.6732,1.9992
0.1670,4.6760,-46.9209,46.9610,1.9991
0.1680,4.7040,-47.2082,47.2488,1.9991
0.1690,4.7320,-47.4957,47.5368,1.9991
0.1700,4.5900,-46.0373,46.0773,1.9991
0.1710,4.6170,-46.3141,46.3546,1.9991
0.1720,4.6440,-46.5911,46.6321,1.9991
0.1730,4.6710,-46.8681,46.9096,1.9991
0.1740,4.6980,-47.1452,47.1871,1.9991
0.1750,4.7250,-47.4223,47.4648,1.9991
0.1760,4.5760,-45.8922,45.9335,1.9991
0.1770,4.6020,-46.1588,46.2005,1.9991
0.1780,4.6280,-46.4254,46.4676,1.9991
0.1790,4.6540,-46.6921,46.7348,1.9991
0.1800,4.6800,-46.9588,47.0021,1.9991
0.1810,4.7060,-47.2256,47.2694,1.9991
0.1820,4.7320,-47.4925,47.5368,1.9991
0.1830,4.7580,-47.7595,47.8042,1.9991
0.1840,4.6000,-46.1366,46.1800,1.9991
0.1850,4.6250,-46.3929,46.4368,1.9991
0.1860,4.6500,-46.6493,46.6937,1.9990
0.1870,4.6750,-46.9058,46.9507,1.9990
0.1880,4.7000,-47.1623,47.2077,1.9990
0.1890,4.7250,-47.4189,47.4648,1.9990
0.1900,4.7500,-47.6756,47.7219,1.9990
0.1910,4.5840,-45.9708,46.0157,1.9990
0.1920,4.6080,-46.2168,46.2622,1.9990
0.1930,4.6320,-46.4629,46.5087,1.9990
0.1940,4.6560,-46.7090,46.7554,1.9990
0.1950,4.6800,-46.9552,47.0021,1.9990
0.1960,4.7040,-47.2015,47.2488,1.9990
0.1970,4.7280,-47.4478,47.4956,1.9990
0.1980,4.7520,-47.6942,47.7425,1.9990
0.1990,4.7760,-47.9406,47.9894,1.9990
0.2000,4.6000,-46.1328,46.1800,1.9990
0.2010,4.6230,-46.3686,46.4163,1.9990
0.2020,4.6460,-46.6045,46.6526,1.9990
0.2030,4.6690,-46.8404,46.8890,1.9990
0.2040,4.6920,-47.0763,47.1254,1.9990
0.2050,4.7150,-47.3123,47.3619,1.9990
0.2060,4.7380,-47.5484,47.5985,1.9989
0.2070,4.7610,-47.7845,47.8351,1.9989
0.2080,4.7840,-48.0206,48.0717,1.9989
0.2090,4.5980,-46.1102,46.1595,1.9989
0.2100,4.6200,-46.3357,46.3855,1.9989
0.2110,4.6420,-46.5612,46.6115,1.9989
0.2120,4.6640,-46.7869,46.8376,1.9989
0.2130,4.6860,-47.0125,47.0638,1.9989
0.2140,4.7080,-47.2382,47.2900,1.9989
0.2150,4.7300,-47.4640,47.5162,1.9989
0.2160,4.7520,-47.6898,47.7425,1.9989
0.2170,4.7740,-47.9156,47.9688,1.9989
0.2180,4.7960,-48.1415,48.1952,1.9989
0.2190,4.5990,-46.1181,46.1697,1.9989
0.2200,4.6200,-46.3333,46.3855,1.9989
0.2210,4.6410,-46.5486,46.6012,1.9989
0.2220,4.6620,-46.7639,46.8170,1.9989
0.2230,4.6830,-46.9793,47.0329,1.9989
0.2240,4.7040,-47.1947,47.2488,1.9989
0.2250,4.7250,-47.4102,47.4648,1.9988
0.2260,4.7460,-47.6257,47.6808,1.9988
0.2270,4.7670,-47.8412,47.8968,1.9988
0.2280,4.7880,-48.0568,48.1129,1.9988
0.2290,4.8090,-48.2725,48.3290,1.9988
0.2300,4.8300,-48.4881,48.5452,1.9988
0.2310,4.6200,-46.3307,46.3855,1.9988
0.2320,4.6400,-46.5357,46.5910,1.9988
0.2330,4.6600,-46.7408,46.7965,1.9988
0.2340,4.6800,-46.9459,47.0021,1.9988
0.2350,4.7000,-47.1510,47.2077,1.9988
0.2360,4.7200,-47.3562,47.4134,1.9988
0.2370,4.7400,-47.5614,47.6191,1.9988
0.2380,4.7600,-47.7666,47.8248,1.9988
0.2390,4.7800,-47.9719,48.0306,1.9988
0.2400,4.8000,-48.1772,48.2364,1.9988
0.2410,4.8200,-48.3826,48.4423,1.9988
0.2420,4.8400,-48.5880,48.6482,1.9988
0.2430,4.6170,-46.2971,46.3546,1.9988
0.2440,4.6360,-46.4918,46.5498,1.9988
0.2450,4.6550,-46.6866,46.7451,1.9987
0.2460,4.6740,-46.8814,46.9404,1.9987
0.2470,4.6930,-47.0762,47.1357,1.9987
0.2480,4.7120,-47.2711,47.3311,1.9987
0.2490,4.7310,-47.4660,47.5265,1.9987
0.2500,4.7500,-47.6609,47.7219,1.9987
0.2510,4.7690,-47.8559,47.9174,1.9987
0.2520,4.7880,-48.0509,48.1129,1.9987
0.2530,4.8070,-48.2460,48.3085,1.9987
0.2540,4.8260,-48.4411,48.5040,1.9987
0.2550,4.8450,-48.6362,48.6997,1.9987
0.2560,4.8640,-48.8313,48.8953,1.9987
0.2570,4.6260,-46.3861,46.4471,1.9987
0.2580,4.6440,-46.5706,46.6321,1.9987
0.2590,4.6620,-46.7551,46.8170,1.9987
0.2600,4.6800,-46.9396,47.0021,1.9987
0.2610,4.6980,-47.1242,47.1871,1.9987
0.2620,4.7160,-47.3088,47.3722,1.9987
0.2630,4.7340,-47.4934,47.5573,1.9987
0.2640,4.7520,-47.6781,47.7425,1.9987
0.2650,4.7700,-47.8628,47.9277,1.9986
0.2660,4.7880,-48.0475,48.1129,1.9986
0.2670,4.8060,-48.2322,48.2982,1.9986
0.2680,4.8240,-48.4170,48.4835,1.9986
0.2690,4.8420,-48.6018,48.6688,1.9986
0.2700,4.8600,-48.7867,48.8541,1.9986
0.2710,4.8780,-48.9716,49.0395,1.9986
0.2720,4.6240,-46.3621,46.4265,1.9986
0.2730,4.6410,-46.5362,46.6012,1.9986
0.2740,4.6580,-46.7105,46.7759,1.9986
0.2750,4.6750,-46.8847,46.9507,1.9986
0.2760,4.6920,-47.0590,47.1254,1.9986
0.2770,4.7090,-47.2333,47.3002,1.9986
0.2780,4.7260,-47.4076,47.4751,1.9986
0.2790,4.7430,-47.5820,47.6499,1.9986
0.2800,4.7600,-47.7564,47.8248,1.9986
0.2810,4.7770,-47.9308,47.9997,1.9986
0.2820,4.7940,-48.1052,48.1747,1.9986
0.2830,4.8110,-48.2797,48.3496,1.9986
0.2840,4.8280,-48.4542,48.5246,1.9985
0.2850,4.8450,-48.6287,48.6997,1.9985
0.2860,4.8620,-48.8033,48.8747,1.9985
0.2870,4.8790,-48.9779,49.0498,1.9985
0.2880,4.8960,-49.1525,49.2250,1.9985
0.2890,4.9130,-49.3271,49.4001,1.9985
0.2900,4.6400,-46.5220,46.5910,1.9985
0.2910,4.6560,-46.6859,46.7554,1.9985
0.2920,4.6720,-46.8499,46.9198,1.9985
0.2930,4.6880,-47.0138,47.0843,1.9985
0.2940,4.7040,-47.1779,47.2488,1.9985
0.2950,4.7200,-47.3419,47.4134,1.9985
0.2960,4.7360,-47.5060,47.5779,1.9985
0.2970,4.7520,-47.6700,47.7425,1.9985
0.2980,4.7680,-47.8342,47.9071,1.9985
0.2990,4.7840,-47.9983,48.0717,1.9985
0.3000,4.8000,-48.1625,48.2364,1.9985
0.3010,4.8160,-48.3266,48.4011,1.9985
0.3020,4.8320,-48.4909,48.5658,1.9985
0.3030,4.8480,-48.6551,48.7306,1.9985
0.3040,4.8640,-48.8193,48.8953,1.9984
0.3050,4.8800,-48.9836,49.0601,1.9984
0.3060,4.8960,-49.1479,49.2250,1.9984
0.3070,4.9120,-49.3123,49.3898,1.9984
0.3080,4.9280,-49.4766,49.5547,1.9984
0.3090,4.9440,-49.6410,49.7196,1.9984
0.3100,4.6500,-46.6198,46.6937,1.9984
0.3110,4.6650,-46.7735,46.8479,1.9984
0.3120,4.6800,-46.9272,47.0021,1.9984
0.3130,4.6950,-47.0809,47.1563,1.9984
0.3140,4.7100,-47.2346,47.3105,1.9984
0.3150,4.7250,-47.3884,47.4648,1.9984
0.3160,4.7400,-47.5422,47.6191,1.9984
0.3170,4.7550,-47.6960,47.7734,1.9984
0.3180,4.7700,-47.8498,47.9277,1.9984
0.3190,4.7850,-48.0037,48.0820,1.9984
0.3200,4.8000,-48.1575,48.2364,1.9984
0.3210,4.8150,-48.3114,48.3908,1.9984
0.3220,4.8300,-48.4653,48.5452,1.9984
0.3230,4.8450,-48.6193,48.6997,1.9983
0.3240,4.8600,-48.7732,48.8541,1.9983
0.3250,4.8750,-48.9272,49.0086,1.9983
0.3260,4.8900,-49.0812,49.1631,1.9983
0.3270,4.9050,-49.2352,49.3177,1.9983
0.3280,4.9200,-49.3893,49.4722,1.9983
0.3290,4.9350,-49.5433,49.6268,1.9983
0.3300,4.9500,-49.6974,49.7814,1.9983
0.3310,4.9650,-49.8515,49.9361,1.9983
0.3320,4.9800,-50.0057,50.0907,1.9983
0.3330,4.6620,-46.7374,46.8170,1.9983
0.3340,4.6760,-46.8809,46.9610,1.9983
0.3350,4.6900,-47.0243,47.1049,1.9983
0.3360,4.7040,-47.1677,47.2488,1.9983
0.3370,4.7180,-47.3112,47.3928,1.9983
0.3380,4.7320,-47.4547,47.5368,1.9983
0.3390,4.7460,-47.5982,47.6808,1.9983
0.3400,4.7600,-47.7417,47.8248,1.9983
0.3410,4.7740,-47.8853,47.9688,1.9983
0.3420,4.7880,-48.0288,48.1129,1.9983
0.3430,4.8020,-48.1724,48.2570,1.9982
0.3440,4.8160,-48.3160,48.4011,1.9982
0.3450,4.8300,-48.4597,48.5452,1.9982
0.3460,4.8440,-48.6033,48.6894,1.9982
0.3470,4.8580,-48.7469,48.8335,1.9982
0.3480,4.8720,-48.8906,48.9777,1.9982
0.3490,4.8860,-49.0343,49.1219,1.9982
0.3500,4.9000,-49.1780,49.2662,1.9982
0.3510,4.9140,-49.3218,49.4104,1.9982
0.3520,4.9280,-49.4655,49.5547,1.9982
0.3530,4.9420,-49.6093,49.6990,1.9982
0.3540,4.9560,-49.7531,49.8433,1.9982
0.3550,4.9700,-49.8969,49.9876,1.9982
0.3560,4.9840,-50.0407,50.1320,1.9982
0.3570,4.9980,-50.1845,50.2763,1.9982
0.3580,5.0120,-50.3284,50.4207,1.9982
0.3590,5.0260,-50.4723,50.5651,1.9982
0.3600,4.6800,-46.9157,47.0021,1.9982
0.3610,4.6930,-47.0488,47.1357,1.9982
0.3620,4.7060,-47.1820,47.2694,1.9982
0.3630,4.7190,-47.3152,47.4031,1.9981
0.3640,4.7320,-47.4484,47.5368,1.9981
0.3650,4.7450,-47.5816,47.6705,1.9981
0.3660,4.7580,-47.7149,47.8042,1.9981
0.3670,4.7710,-47.8481,47.9380,1.9981
0.3680,4.7840,-47.9814,48.0717,1.9981
0.3690,4.7970,-48.1147,48.2055,1.9981
0.3700,4.8100,-48.2480,48.3393,1.9981
0.3710,4.8230,-48.3813,48.4732,1.9981
0.3720,4.8360,-48.5146,48.6070,1.9981
0.3730,4.8490,-48.6480,48.7409,1.9981
0.3740,4.8620,-48.7813,48.8747,1.9981
0.3750,4.8750,-48.9147,49.0086,1.9981
0.3760,4.8880,-49.0481,49.1425,1.9981
0.3770,4.9010,-49.1815,49.2765,1.9981
0.3780,4.9140,-49.3150,49.4104,1.9981
0.3790,4.9270,-49.4484,49.5444,1.9981
0.3800,4.9400,-49.5819,49.6784,1.9981
0.3810,4.9530,-49.7153,49.8123,1.9981
0.3820,4.9660,-49.8488,49.9464,1.9980
0.3830,4.9790,-49.9823,50.0804,1.9980
0.3840,4.9920,-50.1159,50.2144,1.9980
0.3850,5.0050,-50.2494,50.3485,1.9980
0.3860,5.0180,-50.3830,50.4826,1.9980
0.3870,5.0310,-50.5165,50.6167,1.9980
0.3880,5.0440,-50.6501,50.7508,1.9980
0.3890,5.0570,-50.7837,50.8850,1.9980
0.3900,5.0700,-50.9173,51.0191,1.9980
0.3910,4.6920,-47.0314,47.1254,1.9980
0.3920,4.7040,-47.1543,47.2488,1.9980
0.3930,4.7160,-47.2772,47.3722,1.9980
0.3940,4.7280,-47.4001,47.4956,1.9980
0.3950,4.7400,-47.5230,47.6191,1.9980
0.3960,4.7520,-47.6460,47.7425,1.9980
0.3970,4.7640,-47.7689,47.8660,1.9980
0.3980,4.7760,-47.8919,47.9894,1.9980
0.3990,4.7880,-48.0149,48.1129,1.9980
0.4000,4.8000,-48.1379,48.2364,1.9980
0.4010,4.8120,-48.2609,48.3599,1.9980
0.4020,4.8240,-48.3839,48.4835,1.9979
0.4030,4.8360,-48.5069,48.6070,1.9979
0.4040,4.8480,-48.6300,48.7306,1.9979
0.4050,4.8600,-48.7531,48.8541,1.9979
0.4060,4.8720,-48.8761,48.9777,1.9979
0.4070,4.8840,-48.9992,49.1013,1.9979
0.4080,4.8960,-49.1223,49.2250,1.9979
0.4090,4.9080,-49.2455,49.3486,1.9979
0.4100,4.9200,-49.3686,49.4722,1.9979
0.4110,4.9320,-49.4917,49.5959,1.9979
0.4120,4.9440,-49.6149,49.7196,1.9979
0.4130,4.9560,-49.7381,49.8433,1.9979
0.4140,4.9680,-49.8613,49.9670,1.9979
0.4150,4.9800,-49.9845,50.0907,1.9979
0.4160,4.9920,-50.1077,50.2144,1.9979
0.4170,5.0040,-50.2309,50.3382,1.9979
0.4180,5.0160,-50.3541,50.4620,1.9979
0.4190,5.0280,-50.4774,50.5857,1.9979
0.4200,5.0400,-50.6007,50.7095,1.9979
0.4210,5.0520,-50.7239,50.8334,1.9978
0.4220,5.0640,-50.8472,50.9572,1.9978
0.4230,5.0760,-50.9705,51.0810,1.9978
0.4240,5.0880,-51.0939,51.2049,1.9978
0.4250,5.1000,-51.2172,51.3288,1.9978
0.4260,5.1120,-51.3406,51.4526,1.9978
0.4270,5.1240,-51.4639,51.5765,1.9978
0.4280,4.7080,-47.1866,47.2900,1.9978
0.4290,4.7190,-47.2993,47.4031,1.9978
0.4300,4.7300,-47.4119,47.5162,1.9978
0.4310,4.7410,-47.5246,47.6293,1.9978
0.4320,4.7520,-47.6372,47.7425,1.9978
0.4330,4.7630,-47.7499,47.8557,1.9978
0.4340,4.7740,-47.8626,47.9688,1.9978
0.4350,4.7850,-47.9753,48.0820,1.9978
0.4360,4.7960,-48.0880,48.1952,1.9978
0.4370,4.8070,-48.2007,48.3085,1.9978
0.4380,4.8180,-48.3134,48.4217,1.9978
0.4390,4.8290,-48.4261,48.5349,1.9978
0.4400,4.8400,-48.5389,48.6482,1.9978
0.4410,4.8510,-48.6516,48.7615,1.9977
0.4420,4.8620,-48.7644,48.8747,1.9977
0.4430,4.8730,-48.8772,48.9880,1.9977
0.4440,4.8840,-48.9900,49.1013,1.9977
0.4450,4.8950,-49.1028,49.2147,1.9977
0.4460,4.9060,-49.2156,49.3280,1.9977
0.4470,4.9170,-49.3284,49.4413,1.9977
0.4480,4.9280,-49.4413,49.5547,1.9977
0.4490,4.9390,-49.5541,49.6680,1.9977
0.4500,4.9500,-49.6670,49.7814,1.9977
0.4510,4.9610,-49.7798,49.8948,1.9977
0.4520,4.9720,-49.8927,50.0082,1.9977
0.4530,4.9830,-50.0056,50.1216,1.9977
0.4540,4.9940,-50.1185,50.2351,1.9977
0.4550,5.0050,-50.2314,50.3485,1.9977
0.4560,5.0160,-50.3444,50.4620,1.9977
0.4570,5.0270,-50.4573,50.5754,1.9977
0.4580,5.0380,-50.5703,50.6889,1.9977
0.4590,5.0490,-50.6832,50.8024,1.9977
0.4600,5.0600,-50.7962,50.9159,1.9976
0.4610,5.0710,-50.9092,51.0294,1.9976
0.4620,5.0820,-51.0222,51.1430,1.9976
0.4630,5.0930,-51.1352,51.2565,1.9976
0.4640,5.1040,-51.2482,51.3701,1.9976
0.4650,5.1150,-51.3612,51.4836,1.9976
0.4660,5.1260,-51.4743,51.5972,1.9976
0.4670,5.1370,-51.5873,51.7108,1.9976
0.4680,5.1480,-51.7004,51.8244,1.9976
0.4690,5.1590,-51.8134,51.9380,1.9976
0.4700,5.1700,-51.9265,52.0516,1.9976
0.4710,5.1810,-52.0396,52.1653,1.9976
0.4720,5.1920,-52.1527,52.2789,1.9976
0.4730,4.7300,-47.4015,47.5162,1.9976
0.4740,4.7400,-47.5039,47.6191,1.9976
0.4750,4.7500,-47.6062,47.7219,1.9976
0.4760,4.7600,-47.7086,47.8248,1.9976
0.4770,4.7700,-47.8110,47.9277,1.9976
0.4780,4.7800,-47.9134,48.0306,1.9976
0.4790,4.7900,-48.0158,48.1335,1.9976
0.4800,4.8000,-48.1182,48.2364,1.9975
0.4810,4.8100,-48.2207,48.3393,1.9975
0.4820,4.8200,-48.3231,48.4423,1.9975
0.4830,4.8300,-48.4255,48.5452,1.9975
0.4840,4.8400,-48.5280,48.6482,1.9975
0.4850,4.8500,-48.6304,48.7512,1.9975
0.4860,4.8600,-48.7329,48.8541,1.9975
0.4870,4.8700,-48.8354,48.9571,1.9975
0.4880,4.8800,-48.9379,49.0601,1.9975
0.4890,4.8900,-49.0404,49.1631,1.9975
0.4900,4.9000,-49.1429,49.2662,1.9975
0.4910,4.9100,-49.2454,49.3692,1.9975
0.4920,4.9200,-49.3479,49.4722,1.9975
0.4930,4.9300,-49.4505,49.5753,1.9975
0.4940,4.9400,-49.5530,49.6784,1.9975
0.4950,4.9500,-49.6556,49.7814,1.9975
0.4960,4.9600,-49.7581,49.8845,1.9975
0.4970,4.9700,-49.8607,49.9876,1.9975
0.4980,4.9800,-49.9633,50.0907,1.9975
0.4990,4.9900,-50.0659,50.1938,1.9975
0.5000,5.0000,-50.1685,50.2969,1.9974
0.5010,5.0100,-50.2711,50.4001,1.9974
0.5020,5.0200,-50.3737,50.5032,1.9974
0.5030,5.0300,-50.4763,50.6064,1.9974
0.5040,5.0400,-50.5790,50.7095,1.9974
0.5050,5.0500,-50.6816,50.8127,1.9974
0.5060,5.0600,-50.7843,50.9159,1.9974
0.5070,5.0700,-50.8869,51.0191,1.9974
0.5080,5.0800,-50.9896,51.1223,1.9974
0.5090,5.0900,-51.0923,51.2255,1.9974
0.5100,5.1000,-51.1950,51.3288,1.9974
0.5110,5.1100,-51.2977,51.4320,1.9974
0.5120,5.1200,-51.4004,51.5352,1.9974
0.5130,5.1300,-51.5031,51.6385,1.9974
0.5140,5.1400,-51.6058,51.7418,1.9974
0.5150,5.1500,-51.7086,51.8451,1.9974
0.5160,5.1600,-51.8113,51.9483,1.9974
0.5170,5.1700,-51.9141,52.0516,1.9974
0.5180,5.1800,-52.0168,52.1550,1.9974
0.5190,5.1900,-52.1196,52.2583,1.9973
0.5200,5.2000,-52.2224,52.3616,1.9973
0.5210,5.2100,-52.3252,52.4649,1.9973
0.5220,5.2200,-52.4280,52.5683,1.9973
0.5230,5.2300,-52.5308,52.6717,1.9973
0.5240,5.2400,-52.6336,52.7750,1.9973
0.5250,5.2500,-52.7364,52.8784,1.9973
0.5260,5.2600,-52.8393,52.9818,1.9973
0.5270,5.2700,-52.9421,53.0852,1.9973
0.5280,5.2800,-53.0450,53.1886,1.9973
0.5290,4.7610,-47.7060,47.8351,1.9973
0.5300,4.7700,-47.7981,47.9277,1.9973
0.5310,4.7790,-47.8902,48.0203,1.9973
0.5320,4.7880,-47.9823,48.1129,1.9973
0.5330,4.7970,-48.0744,48.2055,1.9973
0.5340,4.8060,-48.1666,48.2982,1.9973
0.5350,4.8150,-48.2587,48.3908,1.9973
