tempo,posicao,velocidade,aceleracao
0.1260,99.9224,-1.2438,-9.9344
0.1270,99.9212,-1.2538,-9.9354
0.1280,99.9199,-1.2637,-9.9364
0.1290,99.9187,-1.2736,-9.9374
0.1300,99.9174,-1.2836,-9.9384
0.1310,99.9161,-1.2935,-9.9393
0.1320,99.9148,-1.3034,-9.9403
0.1330,99.9135,-1.3134,-9.9413
0.1340,99.9122,-1.3233,-9.9423
0.1350,99.9109,-1.3333,-9.9433
0.1360,99.9095,-1.3432,-9.9443
0.1370,99.9082,-1.3532,-9.9453
0.1380,99.9068,-1.3631,-9.9463
0.1390,99.9055,-1.3730,-9.9473
0.1400,99.9041,-1.3830,-9.9483
0.1410,99.9027,-1.3929,-9.9493
0.1420,99.9013,-1.4029,-9.9503
0.1430,99.8999,-1.4128,-9.9513
0.1440,99.8985,-1.4228,-9.9523
0.1450,99.8971,-1.4327,-9.9533
0.1460,99.8957,-1.4427,-9.9543
0.1470,99.8942,-1.4526,-9.9553
0.1480,99.8928,-1.4626,-9.9563
0.1490,99.8913,-1.4726,-9.9573
0.1500,99.8898,-1.4825,-9.9583
0.1510,99.8883,-1.4925,-9.9592
0.1520,99.8869,-1.5024,-9.9602
0.1530,99.8854,-1.5124,-9.9612
0.1540,99.8838,-1.5224,-9.9622
0.1550,99.8823,-1.5323,-9.9632
0.1560,99.8808,-1.5423,-9.9642
0.1570,99.8792,-1.5522,-9.9652
0.1580,99.8777,-1.5622,-9.9662
0.1590,99.8761,-1.5722,-9.9672
0.1600,99.8746,-1.5821,-9.9682
0.1610,99.8730,-1.5921,-9.9692
0.1620,99.8714,-1.6021,-9.9702
0.1630,99.8698,-1.6121,-9.9712
0.1640,99.8682,-1.6220,-9.9722
0.1650,99.8665,-1.6320,-9.9732
0.1660,99.8649,-1.6420,-9.9742
0.1670,99.8633,-1.6519,-9.9752
0.1680,99.8616,-1.6619,-9.9762
0.1690,99.8600,-1.6719,-9.9772
0.1700,99.8583,-1.6819,-9.9782
0.1710,99.8566,-1.6918,-9.9792
0.1720,99.8549,-1.7018,-9.9802
0.1730,99.8532,-1.7118,-9.9812
0.1740,99.8515,-1.7218,-9.9822
0.1750,99.8498,-1.7318,-9.9832
0.1760,99.8480,-1.7418,-9.9842
0.1770,99.8463,-1.7517,-9.9852
0.1780,99.8446,-1.7617,-9.9862
0.1790,99.8428,-1.7717,-9.9872
0.1800,99.8410,-1.7817,-9.9882
0.1810,99.8392,-1.7917,-9.9892
0.1820,99.8374,-1.8017,-9.9902
0.1830,99.8356,-1.8117,-9.9912
0.1840,99.8338,-1.8217,-9.9922
0.1850,99.8320,-1.8316,-9.9932
0.1860,99.8302,-1.8416,-9.9942
0.1870,99.8283,-1.8516,-9.9952
0.1880,99.8265,-1.8616,-9.9962
0.1890,99.8246,-1.8716,-9.9972
0.1900,99.8228,-1.8816,-9.9982
0.1910,99.8209,-1.8916,-9.9992
0.1920,99.8190,-1.9016,-10.0002
0.1930,99.8171,-1.9116,-10.0012
0.1940,99.8152,-1.9216,-10.0022
0.1950,99.8132,-1.9316,-10.0032
0.1960,99.8113,-1.9416,-10.0042
0.1970,99.8094,-1.9516,-10.0052
0.1980,99.8074,-1.9616,-10.0062
0.1990,99.8055,-1.9716,-10.0072
0.2000,99.8035,-1.9817,-10.0082
