tempo,posicao,velocidade,aceleracao
0.0000,100.0000,0.0000,-9.8100
1.0000,100.0000,-9.8100,-10.7910
2.0000,90.1900,-20.6010,-11.8701
3.0000,69.5890,-32.4711,-13.0571
4.0000,37.1179,-45.5282,-14.3628
5.0000,0.0000,-59.8910,-15.7991
