coluna,tipo_python,categoria_tipo,valores_totais,valores_validos,valores_nulos,percentual_preenchimento,valores_unicos,taxa_unica,minimo,maximo,amplitude,intervalo_textual,media,mediana,moda,desvio_padrao,variancia,coeficiente_variacao_pct,assimetria,curtose,quartil_25,quartil_50,quartil_75,amplitude_interquartil,limite_inferior_iqr,limite_superior_iqr,range_iqr,soma,produto,percentil_5,percentil_95,valores_top_5,frequencia_top,comprimento_min,comprimento_max,comprimento_medio,comprimento_desvio,diversidade,valor_mais_frequente,frequencia_maxima
id_gta_origem_outro_estado,int64,NUMÉRICO,87560,87560,0,100.0,64678,73.87,9.0,358416.0,358407.0,"[9, 358416]",155633.344073,127725.5,30419.0,109635.104562,12019856152.322126,70.4445,0.3082,-1.234,56372.0,127725.5,254649.25,198277.25,-241043.875,552065.125,"[56372.0, 254649.25]",13627255607.0,,8185.0,337700.2,,,,,,,,,
dt_emissao_gta,object,CATEGÓRICO,87560,87560,0,100.0,4108,4.69,,,,,,,,,,,,,,,,,,,,,,,,"{'2022-10-21 00:00:00.0': 122, '2024-09-18 00:00:00.0': 106, '2024-06-14 00:00:00.0': 106, '2025-01-14 00:00:00.0': 100, '2022-11-22 00:00:00.0': 98}",122.0,21.0,21.0,21.0,0.0,0.0469,2022-10-21 00:00:00.0,122.0
ds_faixa_etaria,object,CATEGÓRICO,87560,87560,0,100.0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,"{'De 13 até 24 meses': 28767, 'De 0 até 12 meses': 25939, 'Acima de 36 meses': 16527, 'De 25 até 36 meses': 16327}",28767.0,17.0,18.0,17.52,0.5,0.0,De 13 até 24 meses,28767.0
tp_sexo,object,CATEGÓRICO,87560,87560,0,100.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,"{'M': 49689, 'F': 37871}",49689.0,1.0,1.0,1.0,0.0,0.0,M,49689.0
qt_animais,int64,NUMÉRICO,87560,87560,0,100.0,219,0.25,1.0,1000.0,999.0,"[1, 1000]",27.45643,13.0,1.0,35.217526,1240.274144,128.267,3.483,33.9414,2.0,13.0,47.0,45.0,-65.5,114.5,"[2.0, 47.0]",2404085.0,,1.0,90.0,,,,,,,,,
