dt (s),tempo_final (s),v_final_num (m/s),v_final_analitico (m/s),erro_relativo
1.3640,4.0920,-249.2313,17570.4883,1.0142
1.3650,4.0950,-249.6405,17676.2576,1.0141
1.3660,4.0980,-250.0502,17782.6635,1.0141
1.3670,4.1010,-250.4603,17889.7097,1.0140
1.3680,4.1040,-250.8709,17997.4002,1.0139
1.3690,4.1070,-251.2819,18105.7387,1.0139
1.3700,4.1100,-251.6933,18214.7292,1.0138
1.3710,4.1130,-252.1052,18324.3756,1.0138
1.3720,4.1160,-252.5175,18434.6819,1.0137
1.3730,4.1190,-252.9303,18545.6520,1.0136
1.3740,4.1220,-253.3435,18657.2899,1.0136
1.3750,4.1250,-253.7571,18769.5997,1.0135
1.3760,4.1280,-254.1712,18882.5853,1.0135
1.3770,4.1310,-254.5857,18996.2509,1.0134
1.3780,4.1340,-255.0007,19110.6005,1.0133
1.3790,4.1370,-255.4161,19225.6383,1.0133
1.3800,4.1400,-255.8319,19341.3684,1.0132
1.3810,4.1430,-256.2482,19457.7950,1.0132
1.3820,4.1460,-256.6650,19574.9222,1.0131
1.3830,4.1490,-257.0821,19692.7544,1.0131
1.3840,4.1520,-257.4998,19811.2956,1.0130
1.3850,4.1550,-257.9178,19930.5502,1.0129
1.3860,4.1580,-258.3363,20050.5225,1.0129
1.3870,4.1610,-258.7553,20171.2168,1.0128
1.3880,4.1640,-259.1747,20292.6374,1.0128
1.3890,4.1670,-259.5945,20414.7887,1.0127
1.3900,4.1700,-260.0148,20537.6752,1.0127
1.3910,4.1730,-260.4355,20661.3012,1.0126
1.3920,4.1760,-260.8567,20785.6711,1.0125
1.3930,4.1790,-261.2783,20910.7896,1.0125
1.3940,4.1820,-261.7004,21036.6610,1.0124
1.3950,4.1850,-262.1229,21163.2899,1.0124
1.3960,4.1880,-262.5459,21290.6808,1.0123
1.3970,4.1910,-262.9693,21418.8385,1.0123
1.3980,4.1940,-263.3931,21547.7673,1.0122
1.3990,4.1970,-263.8174,21677.4721,1.0122
1.4000,4.2000,-264.2422,21807.9574,1.0121
1.4010,4.2030,-264.6674,21939.2280,1.0121
1.4020,4.2060,-265.0930,22071.2886,1.0120
1.4030,4.2090,-265.5191,22204.1439,1.0120
1.4040,4.2120,-265.9456,22337.7988,1.0119
1.4050,4.2150,-266.3726,22472.2580,1.0119
1.4060,4.2180,-266.8000,22607.5263,1.0118
1.4070,4.2210,-267.2279,22743.6088,1.0117
1.4080,4.2240,-267.6562,22880.5101,1.0117
1.4090,4.2270,-268.0850,23018.2354,1.0116
1.4100,4.2300,-268.5143,23156.7895,1.0116
1.4110,4.2330,-268.9439,23296.1774,1.0115
1.4120,4.2360,-269.3741,23436.4041,1.0115
1.4130,4.2390,-269.8046,23577.4748,1.0114
1.4140,4.2420,-270.2357,23719.3944,1.0114
1.4150,4.2450,-270.6672,23862.1681,1.0113
1.4160,4.2480,-271.0991,24005.8010,1.0113
1.4170,4.2510,-271.5315,24150.2983,1.0112
1.4180,4.2540,-271.9643,24295.6652,1.0112
1.4190,4.2570,-272.3976,24441.9069,1.0111
1.4200,4.2600,-272.8313,24589.0287,1.0111
1.4210,4.2630,-273.2655,24737.0359,1.0110
1.4220,4.2660,-273.7002,24885.9337,1.0110
1.4230,4.2690,-274.1352,25035.7277,1.0109
1.4240,4.2720,-274.5708,25186.4231,1.0109
1.4250,4.2750,-275.0068,25338.0255,1.0109
1.4260,4.2780,-275.4432,25490.5401,1.0108
1.4270,4.2810,-275.8802,25643.9726,1.0108
1.4280,4.2840,-276.3175,25798.3285,1.0107
1.4290,4.2870,-276.7553,25953.6133,1.0107
1.4300,4.2900,-277.1936,26109.8326,1.0106
1.4310,4.2930,-277.6323,26266.9920,1.0106
1.4320,4.2960,-278.0715,26425.0973,1.0105
1.4330,4.2990,-278.5111,26584.1540,1.0105
1.4340,4.3020,-278.9512,26744.1679,1.0104
1.4350,4.3050,-279.3918,26905.1448,1.0104
1.4360,4.3080,-279.8328,27067.0904,1.0103
1.4370,4.3110,-280.2742,27230.0107,1.0103
1.4380,4.3140,-280.7161,27393.9114,1.0102
1.4390,4.3170,-281.1585,27558.7984,1.0102
1.4400,4.3200,-281.6013,27724.6778,1.0102
1.4410,4.3230,-282.0446,27891.5554,1.0101
1.4420,4.3260,-282.4883,28059.4373,1.0101
1.4430,4.3290,-282.9325,28228.3295,1.0100
1.4440,4.3320,-283.3772,28398.2382,1.0100
1.4450,4.3350,-283.8223,28569.1693,1.0099
1.4460,4.3380,-284.2678,28741.1291,1.0099
1.4470,4.3410,-284.7139,28914.1238,1.0098
1.4480,4.3440,-285.1604,29088.1595,1.0098
1.4490,4.3470,-285.6073,29263.2427,1.0098
1.4500,4.3500,-286.0547,29439.3794,1.0097
1.4510,4.3530,-286.5026,29616.5762,1.0097
1.4520,4.3560,-286.9509,29794.8393,1.0096
1.4530,4.3590,-287.3997,29974.1753,1.0096
1.4540,4.3620,-287.8489,30154.5905,1.0095
1.4550,4.3650,-288.2986,30336.0914,1.0095
1.4560,4.3680,-288.7487,30518.6846,1.0095
1.4570,4.3710,-289.1994,30702.3767,1.0094
1.4580,4.3740,-289.6504,30887.1742,1.0094
1.4590,4.3770,-290.1020,31073.0838,1.0093
1.4600,4.3800,-290.5540,31260.1123,1.0093
1.4610,4.3830,-291.0065,31448.2663,1.0093
1.4620,4.3860,-291.4594,31637.5526,1.0092
1.4630,4.3890,-291.9128,31827.9781,1.0092
1.4640,4.3920,-292.3666,32019.5495,1.0091
1.4650,4.3950,-292.8209,32212.2738,1.0091
1.4660,4.3980,-293.2757,32406.1580,1.0090
1.4670,4.4010,-293.7309,32601.2089,1.0090
1.4680,4.4040,-294.1866,32797.4337,1.0090
1.4690,4.4070,-294.6428,32994.8393,1.0089
1.4700,4.4100,-295.0994,33193.4330,1.0089
1.4710,4.4130,-295.5565,33393.2218,1.0089
1.4720,4.4160,-296.0141,33594.2129,1.0088
1.4730,4.4190,-296.4721,33796.4136,1.0088
1.4740,4.4220,-296.9306,33999.8312,1.0087
1.4750,4.4250,-297.3895,34204.4729,1.0087
1.4760,4.4280,-297.8490,34410.3462,1.0087
1.4770,4.4310,-298.3088,34617.4584,1.0086
1.4780,4.4340,-298.7692,34825.8170,1.0086
1.4790,4.4370,-299.2300,35035.4296,1.0085
1.4800,4.4400,-299.6913,35246.3036,1.0085
1.4810,4.4430,-300.1530,35458.4466,1.0085
1.4820,4.4460,-300.6152,35671.8663,1.0084
1.4830,4.4490,-301.0779,35886.5704,1.0084
1.4840,4.4520,-301.5410,36102.5666,1.0084
1.4850,4.4550,-302.0046,36319.8627,1.0083
1.4860,4.4580,-302.4687,36538.4664,1.0083
1.4870,4.4610,-302.9333,36758.3858,1.0082
1.4880,4.4640,-303.3983,36979.6286,1.0082
1.4890,4.4670,-303.8638,37202.2028,1.0082
1.4900,4.4700,-304.3297,37426.1166,1.0081
1.4910,4.4730,-304.7961,37651.3778,1.0081
1.4920,4.4760,-305.2630,37877.9947,1.0081
1.4930,4.4790,-305.7304,38105.9753,1.0080
1.4940,4.4820,-306.1982,38335.3280,1.0080
1.4950,4.4850,-306.6665,38566.0609,1.0080
1.4960,4.4880,-307.1352,38798.1823,1.0079
1.4970,4.4910,-307.6045,39031.7007,1.0079
1.4980,4.4940,-308.0742,39266.6244,1.0078
1.4990,4.4970,-308.5444,39502.9619,1.0078
1.5000,4.5000,-309.0150,39740.7217,1.0078
1.5010,4.5030,-309.4861,39979.9123,1.0077
1.5020,4.5060,-309.9577,40220.5424,1.0077
1.5030,4.5090,-310.4298,40462.6205,1.0077
1.5040,4.5120,-310.9023,40706.1556,1.0076
1.5050,4.5150,-311.3753,40951.1562,1.0076
1.5060,4.5180,-311.8488,41197.6313,1.0076
1.5070,4.5210,-312.3227,41445.5896,1.0075
1.5080,4.5240,-312.7971,41695.0402,1.0075
1.5090,4.5270,-313.2720,41945.9919,1.0075
1.5100,4.5300,-313.7474,42198.4540,1.0074
1.5110,4.5330,-314.2232,42452.4353,1.0074
1.5120,4.5360,-314.6995,42707.9451,1.0074
1.5130,4.5390,-315.1763,42964.9926,1.0073
1.5140,4.5420,-315.6536,43223.5870,1.0073
1.5150,4.5450,-316.1313,43483.7376,1.0073
1.5160,4.5480,-316.6095,43745.4538,1.0072
1.5170,4.5510,-317.0882,44008.7450,1.0072
1.5180,4.5540,-317.5674,44273.6208,1.0072
1.5190,4.5570,-318.0470,44540.0905,1.0071
1.5200,4.5600,-318.5271,44808.1639,1.0071
1.5210,4.5630,-319.0077,45077.8506,1.0071
1.5220,4.5660,-319.4887,45349.1602,1.0070
1.5230,4.5690,-319.9703,45622.1026,1.0070
1.5240,4.5720,-320.4523,45896.6876,1.0070
1.5250,4.5750,-320.9348,46172.9251,1.0070
1.5260,4.5780,-321.4177,46450.8249,1.0069
1.5270,4.5810,-321.9012,46730.3972,1.0069
1.5280,4.5840,-322.3851,47011.6519,1.0069
1.5290,4.5870,-322.8695,47294.5992,1.0068
1.5300,4.5900,-323.3544,47579.2494,1.0068
1.5310,4.5930,-323.8397,47865.6125,1.0068
1.5320,4.5960,-324.3255,48153.6990,1.0067
1.5330,4.5990,-324.8118,48443.5192,1.0067
1.5340,4.6020,-325.2986,48735.0836,1.0067
1.5350,4.6050,-325.7859,49028.4026,1.0066
1.5360,4.6080,-326.2736,49323.4868,1.0066
1.5370,4.6110,-326.7619,49620.3468,1.0066
1.5380,4.6140,-327.2506,49918.9934,1.0066
1.5390,4.6170,-327.7398,50219.4372,1.0065
1.5400,4.6200,-328.2294,50521.6891,1.0065
1.5410,4.6230,-328.7196,50825.7600,1.0065
1.5420,4.6260,-329.2102,51131.6608,1.0064
1.5430,4.6290,-329.7013,51439.4025,1.0064
1.5440,4.6320,-330.1929,51748.9962,1.0064
1.5450,4.6350,-330.6849,52060.4530,1.0064
1.5460,4.6380,-331.1775,52373.7842,1.0063
1.5470,4.6410,-331.6705,52689.0010,1.0063
1.5480,4.6440,-332.1640,53006.1149,1.0063
1.5490,4.6470,-332.6580,53325.1371,1.0062
1.5500,4.6500,-333.1525,53646.0792,1.0062
1.5510,4.6530,-333.6475,53968.9528,1.0062
1.5520,4.6560,-334.1429,54293.7694,1.0062
1.5530,4.6590,-334.6388,54620.5408,1.0061
1.5540,4.6620,-335.1352,54949.2787,1.0061
1.5550,4.6650,-335.6321,55279.9949,1.0061
1.5560,4.6680,-336.1295,55612.7015,1.0060
1.5570,4.6710,-336.6274,55947.4102,1.0060
1.5580,4.6740,-337.1257,56284.1333,1.0060
1.5590,4.6770,-337.6245,56622.8827,1.0060
1.5600,4.6800,-338.1239,56963.6708,1.0059
1.5610,4.6830,-338.6237,57306.5097,1.0059
1.5620,4.6860,-339.1239,57651.4119,1.0059
1.5630,4.6890,-339.6247,57998.3897,1.0059
1.5640,4.6920,-340.1260,58347.4556,1.0058
1.5650,4.6950,-340.6277,58698.6222,1.0058
1.5660,4.6980,-341.1299,59051.9022,1.0058
1.5670,4.7010,-341.6327,59407.3082,1.0058
1.5680,4.7040,-342.1359,59764.8530,1.0057
1.5690,4.7070,-342.6395,60124.5496,1.0057
1.5700,4.7100,-343.1437,60486.4108,1.0057
1.5710,4.7130,-343.6484,60850.4497,1.0056
1.5720,4.7160,-344.1535,61216.6794,1.0056
1.5730,4.7190,-344.6592,61585.1131,1.0056
1.5740,4.7220,-345.1653,61955.7641,1.0056
1.5750,4.7250,-345.6719,62328.6456,1.0055
1.5760,4.7280,-346.1790,62703.7712,1.0055
1.5770,4.7310,-346.6866,63081.1542,1.0055
1.5780,4.7340,-347.1947,63460.8084,1.0055
1.5790,4.7370,-347.7032,63842.7474,1.0054
1.5800,4.7400,-348.2123,64226.9849,1.0054
1.5810,4.7430,-348.7219,64613.5347,1.0054
1.5820,4.7460,-349.2319,65002.4108,1.0054
1.5830,4.7490,-349.7424,65393.6272,1.0053
1.5840,4.7520,-350.2534,65787.1979,1.0053
1.5850,4.7550,-350.7650,66183.1371,1.0053
1.5860,4.7580,-351.2770,66581.4591,1.0053
1.5870,4.7610,-351.7894,66982.1783,1.0053
1.5880,4.7640,-352.3024,67385.3090,1.0052
1.5890,4.7670,-352.8159,67790.8657,1.0052
1.5900,4.7700,-353.3299,68198.8631,1.0052
1.5910,4.7730,-353.8443,68609.3158,1.0052
1.5920,4.7760,-354.3593,69022.2387,1.0051
1.5930,4.7790,-354.8747,69437.6465,1.0051
1.5940,4.7820,-355.3907,69855.5543,1.0051
1.5950,4.7850,-355.9071,70275.9771,1.0051
1.5960,4.7880,-356.4240,70698.9300,1.0050
1.5970,4.7910,-356.9414,71124.4282,1.0050
1.5980,4.7940,-357.4593,71552.4871,1.0050
1.5990,4.7970,-357.9777,71983.1220,1.0050
1.6000,4.8000,-358.4966,72416.3486,1.0050
1.6010,4.8030,-359.0160,72852.1823,1.0049
1.6020,4.8060,-359.5359,73290.6389,1.0049
1.6030,4.8090,-360.0563,73731.7341,1.0049
1.6040,4.8120,-360.5772,74175.4839,1.0049
1.6050,4.8150,-361.0986,74621.9041,1.0048
1.6060,4.8180,-361.6204,75071.0109,1.0048
1.6070,4.8210,-362.1428,75522.8205,1.0048
1.6080,4.8240,-362.6656,75977.3491,1.0048
1.6090,4.8270,-363.1890,76434.6130,1.0048
1.6100,4.8300,-363.7129,76894.6288,1.0047
1.6110,4.8330,-364.2372,77357.4130,1.0047
1.6120,4.8360,-364.7620,77822.9822,1.0047
1.6130,4.8390,-365.2874,78291.3532,1.0047
1.6140,4.8420,-365.8132,78762.5429,1.0046
1.6150,4.8450,-366.3396,79236.5683,1.0046
1.6160,4.8480,-366.8664,79713.4463,1.0046
1.6170,4.8510,-367.3937,80193.1942,1.0046
1.6180,4.8540,-367.9216,80675.8293,1.0046
1.6190,4.8570,-368.4499,81161.3688,1.0045
1.6200,4.8600,-368.9787,81649.8304,1.0045
1.6210,4.8630,-369.5081,82141.2315,1.0045
1.6220,4.8660,-370.0379,82635.5900,1.0045
1.6230,4.8690,-370.5682,83132.9234,1.0045
1.6240,4.8720,-371.0991,83633.2499,1.0044
1.6250,4.8750,-371.6304,84136.5873,1.0044
1.6260,4.8780,-372.1622,84642.9538,1.0044
1.6270,4.8810,-372.6946,85152.3677,1.0044
1.6280,4.8840,-373.2274,85664.8472,1.0044
1.6290,4.8870,-373.7607,86180.4109,1.0043
1.6300,4.8900,-374.2945,86699.0772,1.0043
1.6310,4.8930,-374.8289,87220.8649,1.0043
1.6320,4.8960,-375.3637,87745.7928,1.0043
1.6330,4.8990,-375.8991,88273.8796,1.0043
1.6340,4.9020,-376.4349,88805.1445,1.0042
1.6350,4.9050,-376.9712,89339.6066,1.0042
1.6360,4.9080,-377.5081,89877.2851,1.0042
1.6370,4.9110,-378.0454,90418.1994,1.0042
1.6380,4.9140,-378.5833,90962.3689,1.0042
1.6390,4.9170,-379.1216,91509.8132,1.0041
1.6400,4.9200,-379.6605,92060.5521,1.0041
1.6410,4.9230,-380.1999,92614.6053,1.0041
1.6420,4.9260,-380.7397,93171.9929,1.0041
1.6430,4.9290,-381.2801,93732.7348,1.0041
1.6440,4.9320,-381.8210,94296.8513,1.0040
1.6450,4.9350,-382.3624,94864.3627,1.0040
1.6460,4.9380,-382.9042,95435.2893,1.0040
1.6470,4.9410,-383.4466,96009.6519,1.0040
1.6480,4.9440,-383.9895,96587.4709,1.0040
1.6490,4.9470,-384.5329,97168.7673,1.0040
1.6500,4.9500,-385.0768,97753.5620,1.0039
1.6510,4.9530,-385.6212,98341.8760,1.0039
1.6520,4.9560,-386.1662,98933.7305,1.0039
1.6530,4.9590,-386.7116,99529.1467,1.0039
1.6540,4.9620,-387.2575,100128.1462,1.0039
1.6550,4.9650,-387.8040,100730.7506,1.0038
1.6560,4.9680,-388.3509,101336.9814,1.0038
1.6570,4.9710,-388.8984,101946.8605,1.0038
1.6580,4.9740,-389.4463,102560.4099,1.0038
1.6590,4.9770,-389.9948,103177.6516,1.0038
1.6600,4.9800,-390.5438,103798.6080,1.0038
1.6610,4.9830,-391.0933,104423.3013,1.0037
1.6620,4.9860,-391.6433,105051.7540,1.0037
1.6630,4.9890,-392.1938,105683.9888,1.0037
1.6640,4.9920,-392.7448,106320.0283,1.0037
1.6650,4.9950,-393.2963,106959.8956,1.0037
1.6660,4.9980,-393.8484,107603.6136,1.0037
1.6670,5.0010,-394.4009,108251.2056,1.0036
1.6680,5.0040,-394.9540,108902.6948,1.0036
1.6690,5.0070,-395.5075,109558.1046,1.0036
1.6700,5.0100,-396.0616,110217.4588,1.0036
1.6710,5.0130,-396.6162,110880.7809,1.0036
1.6720,5.0160,-397.1713,111548.0950,1.0036
1.6730,5.0190,-397.7269,112219.4249,1.0035
1.6740,5.0220,-398.2830,112894.7950,1.0035
1.6750,5.0250,-398.8397,113574.2295,1.0035
1.6760,5.0280,-399.3968,114257.7528,1.0035
1.6770,5.0310,-399.9545,114945.3896,1.0035
1.6780,5.0340,-400.5126,115637.1646,1.0035
1.6790,5.0370,-401.0713,116333.1028,1.0034
1.6800,5.0400,-401.6305,117033.2291,1.0034
1.6810,5.0430,-402.1902,117737.5688,1.0034
1.6820,5.0460,-402.7504,118446.1472,1.0034
1.6830,5.0490,-403.3112,119158.9900,1.0034
1.6840,5.0520,-403.8724,119876.1226,1.0034
1.6850,5.0550,-404.4342,120597.5709,1.0034
1.6860,5.0580,-404.9965,121323.3610,1.0033
1.6870,5.0610,-405.5593,122053.5188,1.0033
1.6880,5.0640,-406.1226,122788.0708,1.0033
1.6890,5.0670,-406.6864,123527.0434,1.0033
1.6900,5.0700,-407.2507,124270.4631,1.0033
1.6910,5.0730,-407.8156,125018.3568,1.0033
1.6920,5.0760,-408.3810,125770.7513,1.0032
1.6930,5.0790,-408.9468,126527.6737,1.0032
1.6940,5.0820,-409.5132,127289.1513,1.0032
1.6950,5.0850,-410.0802,128055.2115,1.0032
1.6960,5.0880,-410.6476,128825.8819,1.0032
1.6970,5.0910,-411.2156,129601.1902,1.0032
1.6980,5.0940,-411.7840,130381.1644,1.0032
1.6990,5.0970,-412.3530,131165.8325,1.0031
1.7000,5.1000,-412.9225,131955.2227,1.0031
1.7010,5.1030,-413.4925,132749.3635,1.0031
1.7020,5.1060,-414.0631,133548.2835,1.0031
1.7030,5.1090,-414.6341,134352.0114,1.0031
1.7040,5.1120,-415.2057,135160.5761,1.0031
1.7050,5.1150,-415.7778,135974.0069,1.0031
1.7060,5.1180,-416.3504,136792.3329,1.0030
1.7070,5.1210,-416.9236,137615.5836,1.0030
1.7080,5.1240,-417.4972,138443.7886,1.0030
1.7090,5.1270,-418.0714,139276.9779,1.0030
1.7100,5.1300,-418.6461,140115.1813,1.0030
1.7110,5.1330,-419.2213,140958.4290,1.0030
1.7120,5.1360,-419.7971,141806.7514,1.0030
1.7130,5.1390,-420.3733,142660.1791,1.0029
1.7140,5.1420,-420.9501,143518.7427,1.0029
1.7150,5.1450,-421.5274,144382.4732,1.0029
1.7160,5.1480,-422.1052,145251.4016,1.0029
1.7170,5.1510,-422.6836,146125.5593,1.0029
1.7180,5.1540,-423.2624,147004.9777,1.0029
1.7190,5.1570,-423.8418,147889.6885,1.0029
1.7200,5.1600,-424.4217,148779.7235,1.0029
1.7210,5.1630,-425.0022,149675.1148,1.0028
1.7220,5.1660,-425.5831,150575.8945,1.0028
1.7230,5.1690,-426.1646,151482.0952,1.0028
1.7240,5.1720,-426.7466,152393.7494,1.0028
1.7250,5.1750,-427.3291,153310.8900,1.0028
1.7260,5.1780,-427.9122,154233.5500,1.0028
1.7270,5.1810,-428.4957,155161.7626,1.0028
1.7280,5.1840,-429.0798,156095.5612,1.0027
1.7290,5.1870,-429.6645,157034.9794,1.0027
1.7300,5.1900,-430.2496,157980.0511,1.0027
1.7310,5.1930,-430.8353,158930.8103,1.0027
1.7320,5.1960,-431.4215,159887.2911,1.0027
1.7330,5.1990,-432.0082,160849.5281,1.0027
1.7340,5.2020,-432.5955,161817.5559,1.0027
1.7350,5.2050,-433.1832,162791.4093,1.0027
1.7360,5.2080,-433.7715,163771.1234,1.0026
1.7370,5.2110,-434.3604,164756.7335,1.0026
1.7380,5.2140,-434.9497,165748.2749,1.0026
1.7390,5.2170,-435.5396,166745.7836,1.0026
1.7400,5.2200,-436.1300,167749.2952,1.0026
1.7410,5.2230,-436.7209,168758.8460,1.0026
1.7420,5.2260,-437.3124,169774.4724,1.0026
1.7430,5.2290,-437.9044,170796.2108,1.0026
1.7440,5.2320,-438.4969,171824.0981,1.0026
1.7450,5.2350,-439.0900,172858.1712,1.0025
1.7460,5.2380,-439.6835,173898.4674,1.0025
1.7470,5.2410,-440.2776,174945.0242,1.0025
1.7480,5.2440,-440.8723,175997.8792,1.0025
1.7490,5.2470,-441.4674,177057.0703,1.0025
1.7500,5.2500,-442.0631,178122.6356,1.0025
1.7510,5.2530,-442.6593,179194.6136,1.0025
1.7520,5.2560,-443.2561,180273.0427,1.0025
1.7530,5.2590,-443.8534,181357.9619,1.0024
1.7540,5.2620,-444.4512,182449.4102,1.0024
1.7550,5.2650,-445.0495,183547.4269,1.0024
1.7560,5.2680,-445.6484,184652.0514,1.0024
1.7570,5.2710,-446.2478,185763.3236,1.0024
1.7580,5.2740,-446.8478,186881.2835,1.0024
1.7590,5.2770,-447.4482,188005.9713,1.0024
1.7600,5.2800,-448.0492,189137.4276,1.0024
1.7610,5.2830,-448.6508,190275.6930,1.0024
1.7620,5.2860,-449.2528,191420.8084,1.0023
1.7630,5.2890,-449.8554,192572.8153,1.0023
1.7640,5.2920,-450.4586,193731.7550,1.0023
1.7650,5.2950,-451.0622,194897.6692,1.0023
1.7660,5.2980,-451.6664,196070.5999,1.0023
1.7670,5.3010,-452.2711,197250.5893,1.0023
1.7680,5.3040,-452.8764,198437.6800,1.0023
1.7690,5.3070,-453.4822,199631.9146,1.0023
1.7700,5.3100,-454.0885,200833.3362,1.0023
1.7710,5.3130,-454.6954,202041.9880,1.0023
1.7720,5.3160,-455.3028,203257.9135,1.0022
1.7730,5.3190,-455.9107,204481.1565,1.0022
1.7740,5.3220,-456.5192,205711.7609,1.0022
1.7750,5.3250,-457.1282,206949.7713,1.0022
1.7760,5.3280,-457.7378,208195.2320,1.0022
1.7770,5.3310,-458.3478,209448.1879,1.0022
1.7780,5.3340,-458.9585,210708.6842,1.0022
1.7790,5.3370,-459.5696,211976.7661,1.0022
1.7800,5.3400,-460.1813,213252.4795,1.0022
1.7810,5.3430,-460.7935,214535.8701,1.0021
1.7820,5.3460,-461.4063,215826.9842,1.0021
1.7830,5.3490,-462.0196,217125.8683,1.0021
1.7840,5.3520,-462.6334,218432.5691,1.0021
1.7850,5.3550,-463.2478,219747.1337,1.0021
1.7860,5.3580,-463.8627,221069.6094,1.0021
1.7870,5.3610,-464.4781,222400.0438,1.0021
1.7880,5.3640,-465.0941,223738.4848,1.0021
1.7890,5.3670,-465.7107,225084.9806,1.0021
1.7900,5.3700,-466.3277,226439.5797,1.0021
1.7910,5.3730,-466.9453,227802.3307,1.0020
1.7920,5.3760,-467.5635,229173.2829,1.0020
1.7930,5.3790,-468.1822,230552.4855,1.0020
1.7940,5.3820,-468.8014,231939.9882,1.0020
1.7950,5.3850,-469.4211,233335.8409,1.0020
1.7960,5.3880,-470.0415,234740.0939,1.0020
1.7970,5.3910,-470.6623,236152.7978,1.0020
1.7980,5.3940,-471.2837,237574.0034,1.0020
1.7990,5.3970,-471.9056,239003.7618,1.0020
1.8000,5.4000,-472.5281,240442.1246,1.0020
1.8010,5.4030,-473.1511,241889.1435,1.0020
1.8020,5.4060,-473.7746,243344.8706,1.0019
1.8030,5.4090,-474.3987,244809.3583,1.0019
1.8040,5.4120,-475.0234,246282.6594,1.0019
1.8050,5.4150,-475.6485,247764.8268,1.0019
1.8060,5.4180,-476.2743,249255.9140,1.0019
1.8070,5.4210,-476.9005,250755.9746,1.0019
1.8080,5.4240,-477.5273,252265.0626,1.0019
1.8090,5.4270,-478.1547,253783.2323,1.0019
1.8100,5.4300,-478.7826,255310.5385,1.0019
1.8110,5.4330,-479.4110,256847.0361,1.0019
1.8120,5.4360,-480.0400,258392.7803,1.0019
1.8130,5.4390,-480.6695,259947.8269,1.0018
1.8140,5.4420,-481.2996,261512.2318,1.0018
1.8150,5.4450,-481.9302,263086.0514,1.0018
1.8160,5.4480,-482.5614,264669.3422,1.0018
1.8170,5.4510,-483.1931,266262.1614,1.0018
1.8180,5.4540,-483.8253,267864.5662,1.0018
1.8190,5.4570,-484.4581,269476.6143,1.0018
1.8200,5.4600,-485.0915,271098.3638,1.0018
1.8210,5.4630,-485.7254,272729.8731,1.0018
1.8220,5.4660,-486.3598,274371.2008,1.0018
1.8230,5.4690,-486.9948,276022.4061,1.0018
1.8240,5.4720,-487.6303,277683.5484,1.0018
1.8250,5.4750,-488.2664,279354.6875,1.0017
1.8260,5.4780,-488.9030,281035.8836,1.0017
1.8270,5.4810,-489.5402,282727.1972,1.0017
1.8280,5.4840,-490.1779,284428.6892,1.0017
1.8290,5.4870,-490.8162,286140.4208,1.0017
1.8300,5.4900,-491.4550,287862.4537,1.0017
1.8310,5.4930,-492.0943,289594.8499,1.0017
1.8320,5.4960,-492.7343,291337.6716,1.0017
1.8330,5.4990,-493.3747,293090.9818,1.0017
1.8340,5.5020,-494.0157,294854.8434,1.0017
1.8350,5.5050,-494.6573,296629.3200,1.0017
1.8360,5.5080,-495.2994,298414.4754,1.0017
1.8370,5.5110,-495.9421,300210.3740,1.0017
1.8380,5.5140,-496.5853,302017.0804,1.0016
1.8390,5.5170,-497.2290,303834.6596,1.0016
1.8400,5.5200,-497.8734,305663.1770,1.0016
1.8410,5.5230,-498.5182,307502.6986,1.0016
1.8420,5.5260,-499.1636,309353.2904,1.0016
1.8430,5.5290,-499.8096,311215.0192,1.0016
1.8440,5.5320,-500.4561,313087.9519,1.0016
1.8450,5.5350,-501.1032,314972.1560,1.0016
1.8460,5.5380,-501.7508,316867.6993,1.0016
1.8470,5.5410,-502.3990,318774.6501,1.0016
1.8480,5.5440,-503.0477,320693.0769,1.0016
1.8490,5.5470,-503.6970,322623.0490,1.0016
1.8500,5.5500,-504.3468,324564.6356,1.0016
1.8510,5.5530,-504.9972,326517.9068,1.0015
1.8520,5.5560,-505.6481,328482.9329,1.0015
1.8530,5.5590,-506.2996,330459.7845,1.0015
1.8540,5.5620,-506.9517,332448.5329,1.0015
1.8550,5.5650,-507.6043,334449.2497,1.0015
1.8560,5.5680,-508.2574,336462.0069,1.0015
1.8570,5.5710,-508.9111,338486.8769,1.0015
1.8580,5.5740,-509.5654,340523.9326,1.0015
1.8590,5.5770,-510.2202,342573.2475,1.0015
1.8600,5.5800,-510.8756,344634.8951,1.0015
1.8610,5.5830,-511.5315,346708.9499,1.0015
1.8620,5.5860,-512.1880,348795.4864,1.0015
1.8630,5.5890,-512.8451,350894.5797,1.0015
1.8640,5.5920,-513.5027,353006.3054,1.0015
1.8650,5.5950,-514.1608,355130.7396,1.0014
1.8660,5.5980,-514.8195,357267.9587,1.0014
1.8670,5.6010,-515.4788,359418.0397,1.0014
1.8680,5.6040,-516.1386,361581.0600,1.0014
1.8690,5.6070,-516.7990,363757.0973,1.0014
1.8700,5.6100,-517.4600,365946.2302,1.0014
1.8710,5.6130,-518.1215,368148.5373,1.0014
1.8720,5.6160,-518.7835,370364.0980,1.0014
1.8730,5.6190,-519.4461,372592.9920,1.0014
1.8740,5.6220,-520.1093,374835.2996,1.0014
1.8750,5.6250,-520.7730,377091.1014,1.0014
1.8760,5.6280,-521.4373,379360.4788,1.0014
1.8770,5.6310,-522.1022,381643.5134,1.0014
1.8780,5.6340,-522.7676,383940.2873,1.0014
1.8790,5.6370,-523.4336,386250.8833,1.0014
