tempo_s,posicao_m,velocidade_m_s
0.0000,100.0000,0.0000
0.1000,100.0000,-0.9810
0.2000,99.9019,-2.9430
0.3000,99.6076,-6.8670
0.4000,98.9209,-14.7150
0.5000,97.4494,-30.4110
0.6000,94.4083,-61.8030
0.7000,88.2280,-124.5870
0.8000,75.7693,-250.1550
0.9000,50.7538,-501.2910
1.0000,0.6247,-1003.5630
1.1000,0.0000,-2008.1070
