tempo,posicao,velocidade,aceleracao
1.7600,84.8046,-17.4176,-9.9842
1.7700,84.6304,-17.5174,-9.9852
1.7800,84.4552,-17.6172,-9.9862
1.7900,84.2791,-17.7171,-9.9872
1.8000,84.1019,-17.8170,-9.9882
1.8100,83.9237,-17.9169,-9.9892
1.8200,83.7446,-18.0168,-9.9902
1.8300,83.5644,-18.1167,-9.9912
1.8400,83.3832,-18.2166,-9.9922
1.8500,83.2011,-18.3165,-9.9932
1.8600,83.0179,-18.4164,-9.9942
1.8700,82.8337,-18.5164,-9.9952
1.8800,82.6486,-18.6163,-9.9962
1.8900,82.4624,-18.7163,-9.9972
1.9000,82.2752,-18.8162,-9.9982
1.9100,82.0871,-18.9162,-9.9992
1.9200,81.8979,-19.0162,-10.0002
1.9300,81.7078,-19.1162,-10.0012
1.9400,81.5166,-19.2162,-10.0022
1.9500,81.3244,-19.3163,-10.0032
1.9600,81.1313,-19.4163,-10.0042
1.9700,80.9371,-19.5163,-10.0052
1.9800,80.7419,-19.6164,-10.0062
1.9900,80.5458,-19.7164,-10.0072
2.0000,80.3486,-19.8165,-10.0082
2.0100,80.1505,-19.9166,-10.0092
2.0200,79.9513,-20.0167,-10.0102
2.0300,79.7511,-20.1168,-10.0112
2.0400,79.5500,-20.2169,-10.0122
2.0500,79.3478,-20.3170,-10.0132
2.0600,79.1446,-20.4172,-10.0142
2.0700,78.9404,-20.5173,-10.0152
2.0800,78.7353,-20.6174,-10.0162
2.0900,78.5291,-20.7176,-10.0172
2.1000,78.3219,-20.8178,-10.0182
2.1100,78.1137,-20.9180,-10.0192
2.1200,77.9046,-21.0182,-10.0202
2.1300,77.6944,-21.1184,-10.0212
2.1400,77.4832,-21.2186,-10.0222
2.1500,77.2710,-21.3188,-10.0232
2.1600,77.0578,-21.4190,-10.0242
2.1700,76.8436,-21.5193,-10.0252
2.1800,76.6284,-21.6195,-10.0262
2.1900,76.4122,-21.7198,-10.0272
2.2000,76.1950,-21.8200,-10.0282
2.2100,75.9768,-21.9203,-10.0292
2.2200,75.7576,-22.0206,-10.0302
2.2300,75.5374,-22.1209,-10.0312
2.2400,75.3162,-22.2212,-10.0322
2.2500,75.0940,-22.3216,-10.0332
2.2600,74.8708,-22.4219,-10.0342
2.2700,74.6466,-22.5222,-10.0352
2.2800,74.4214,-22.6226,-10.0362
2.2900,74.1951,-22.7229,-10.0372
2.3000,73.9679,-22.8233,-10.0382
2.3100,73.7397,-22.9237,-10.0392
2.3200,73.5104,-23.0241,-10.0402
2.3300,73.2802,-23.1245,-10.0412
2.3400,73.0489,-23.2249,-10.0422
2.3500,72.8167,-23.3253,-10.0433
2.3600,72.5834,-23.4258,-10.0443
2.3700,72.3492,-23.5262,-10.0453
2.3800,72.1139,-23.6267,-10.0463
2.3900,71.8777,-23.7271,-10.0473
2.4000,71.6404,-23.8276,-10.0483
2.4100,71.4021,-23.9281,-10.0493
2.4200,71.1628,-24.0286,-10.0503
2.4300,70.9225,-24.1291,-10.0513
2.4400,70.6813,-24.2296,-10.0523
2.4500,70.4390,-24.3301,-10.0533
2.4600,70.1957,-24.4306,-10.0543
2.4700,69.9513,-24.5312,-10.0553
2.4800,69.7060,-24.6317,-10.0563
2.4900,69.4597,-24.7323,-10.0573
2.5000,69.2124,-24.8329,-10.0583
2.5100,68.9641,-24.9335,-10.0593
2.5200,68.7147,-25.0341,-10.0603
2.5300,68.4644,-25.1347,-10.0613
2.5400,68.2130,-25.2353,-10.0624
2.5500,67.9607,-25.3359,-10.0634
2.5600,67.7073,-25.4365,-10.0644
2.5700,67.4530,-25.5372,-10.0654
2.5800,67.1976,-25.6378,-10.0664
2.5900,66.9412,-25.7385,-10.0674
2.6000,66.6838,-25.8392,-10.0684
2.6100,66.4254,-25.9398,-10.0694
2.6200,66.1660,-26.0405,-10.0704
2.6300,65.9056,-26.1412,-10.0714
2.6400,65.6442,-26.2420,-10.0724
2.6500,65.3818,-26.3427,-10.0734
2.6600,65.1184,-26.4434,-10.0744
2.6700,64.8539,-26.5442,-10.0754
2.6800,64.5885,-26.6449,-10.0764
2.6900,64.3221,-26.7457,-10.0775
2.7000,64.0546,-26.8465,-10.0785
2.7100,63.7861,-26.9472,-10.0795
2.7200,63.5167,-27.0480,-10.0805
2.7300,63.2462,-27.1488,-10.0815
2.7400,62.9747,-27.2497,-10.0825
2.7500,62.7022,-27.3505,-10.0835
2.7600,62.4287,-27.4513,-10.0845
2.7700,62.1542,-27.5522,-10.0855
2.7800,61.8787,-27.6530,-10.0865
2.7900,61.6021,-27.7539,-10.0875
2.8000,61.3246,-27.8548,-10.0885
2.8100,61.0460,-27.9556,-10.0896
2.8200,60.7665,-28.0565,-10.0906
2.8300,60.4859,-28.1574,-10.0916
2.8400,60.2043,-28.2584,-10.0926
2.8500,59.9218,-28.3593,-10.0936
2.8600,59.6382,-28.4602,-10.0946
2.8700,59.3536,-28.5612,-10.0956
2.8800,59.0680,-28.6621,-10.0966
2.8900,58.7813,-28.7631,-10.0976
2.9000,58.4937,-28.8641,-10.0986
2.9100,58.2051,-28.9650,-10.0997
2.9200,57.9154,-29.0660,-10.1007
2.9300,57.6248,-29.1671,-10.1017
2.9400,57.3331,-29.2681,-10.1027
2.9500,57.0404,-29.3691,-10.1037
2.9600,56.7467,-29.4701,-10.1047
2.9700,56.4520,-29.5712,-10.1057
2.9800,56.1563,-29.6722,-10.1067
2.9900,55.8596,-29.7733,-10.1077
3.0000,55.5618,-29.8744,-10.1087
3.0100,55.2631,-29.9755,-10.1098
3.0200,54.9633,-30.0766,-10.1108
3.0300,54.6626,-30.1777,-10.1118
3.0400,54.3608,-30.2788,-10.1128
3.0500,54.0580,-30.3799,-10.1138
3.0600,53.7542,-30.4811,-10.1148
3.0700,53.4494,-30.5822,-10.1158
3.0800,53.1436,-30.6834,-10.1168
3.0900,52.8367,-30.7845,-10.1178
3.1000,52.5289,-30.8857,-10.1189
3.1100,52.2200,-30.9869,-10.1199
3.1200,51.9102,-31.0881,-10.1209
3.1300,51.5993,-31.1893,-10.1219
3.1400,51.2874,-31.2905,-10.1229
3.1500,50.9745,-31.3918,-10.1239
3.1600,50.6606,-31.4930,-10.1249
3.1700,50.3456,-31.5942,-10.1259
3.1800,50.0297,-31.6955,-10.1270
3.1900,49.7128,-31.7968,-10.1280
3.2000,49.3948,-31.8981,-10.1290
3.2100,49.0758,-31.9993,-10.1300
3.2200,48.7558,-32.1006,-10.1310
3.2300,48.4348,-32.2020,-10.1320
3.2400,48.1128,-32.3033,-10.1330
3.2500,47.7897,-32.4046,-10.1340
3.2600,47.4657,-32.5059,-10.1351
3.2700,47.1406,-32.6073,-10.1361
3.2800,46.8146,-32.7087,-10.1371
3.2900,46.4875,-32.8100,-10.1381
3.3000,46.1594,-32.9114,-10.1391
3.3100,45.8303,-33.0128,-10.1401
3.3200,45.5001,-33.1142,-10.1411
3.3300,45.1690,-33.2156,-10.1422
3.3400,44.8368,-33.3170,-10.1432
3.3500,44.5037,-33.4185,-10.1442
3.3600,44.1695,-33.5199,-10.1452
3.3700,43.8343,-33.6214,-10.1462
3.3800,43.4981,-33.7228,-10.1472
3.3900,43.1608,-33.8243,-10.1482
3.4000,42.8226,-33.9258,-10.1493
3.4100,42.4833,-34.0273,-10.1503
3.4200,42.1431,-34.1288,-10.1513
3.4300,41.8018,-34.2303,-10.1523
3.4400,41.4595,-34.3318,-10.1533
3.4500,41.1162,-34.4333,-10.1543
3.4600,40.7718,-34.5349,-10.1553
3.4700,40.4265,-34.6364,-10.1564
3.4800,40.0801,-34.7380,-10.1574
3.4900,39.7327,-34.8396,-10.1584
3.5000,39.3843,-34.9412,-10.1594
3.5100,39.0349,-35.0428,-10.1604
3.5200,38.6845,-35.1444,-10.1614
3.5300,38.3331,-35.2460,-10.1625
3.5400,37.9806,-35.3476,-10.1635
3.5500,37.6271,-35.4492,-10.1645
3.5600,37.2726,-35.5509,-10.1655
3.5700,36.9171,-35.6525,-10.1665
3.5800,36.5606,-35.7542,-10.1675
3.5900,36.2031,-35.8559,-10.1686
3.6000,35.8445,-35.9576,-10.1696
3.6100,35.4849,-36.0593,-10.1706
3.6200,35.1243,-36.1610,-10.1716
3.6300,34.7627,-36.2627,-10.1726
3.6400,34.4001,-36.3644,-10.1736
3.6500,34.0365,-36.4661,-10.1747
3.6600,33.6718,-36.5679,-10.1757
3.6700,33.3061,-36.6696,-10.1767
3.6800,32.9394,-36.7714,-10.1777
3.6900,32.5717,-36.8732,-10.1787
3.7000,32.2030,-36.9750,-10.1797
3.7100,31.8332,-37.0768,-10.1808
3.7200,31.4625,-37.1786,-10.1818
3.7300,31.0907,-37.2804,-10.1828
3.7400,30.7179,-37.3822,-10.1838
3.7500,30.3440,-37.4841,-10.1848
3.7600,29.9692,-37.5859,-10.1859
3.7700,29.5933,-37.6878,-10.1869
3.7800,29.2165,-37.7896,-10.1879
3.7900,28.8386,-37.8915,-10.1889
3.8000,28.4597,-37.9934,-10.1899
3.8100,28.0797,-38.0953,-10.1910
3.8200,27.6988,-38.1972,-10.1920
3.8300,27.3168,-38.2991,-10.1930
3.8400,26.9338,-38.4011,-10.1940
3.8500,26.5498,-38.5030,-10.1950
3.8600,26.1648,-38.6050,-10.1960
3.8700,25.7787,-38.7069,-10.1971
3.8800,25.3916,-38.8089,-10.1981
3.8900,25.0036,-38.9109,-10.1991
3.9000,24.6144,-39.0129,-10.2001
3.9100,24.2243,-39.1149,-10.2011
3.9200,23.8332,-39.2169,-10.2022
3.9300,23.4410,-39.3189,-10.2032
3.9400,23.0478,-39.4209,-10.2042
3.9500,22.6536,-39.5230,-10.2052
3.9600,22.2584,-39.6250,-10.2063
3.9700,21.8621,-39.7271,-10.2073
3.9800,21.4648,-39.8292,-10.2083
3.9900,21.0666,-39.9312,-10.2093
4.0000,20.6672,-40.0333,-10.2103
4.0100,20.2669,-40.1354,-10.2114
4.0200,19.8656,-40.2375,-10.2124
4.0300,19.4632,-40.3397,-10.2134
4.0400,19.0598,-40.4418,-10.2144
4.0500,18.6554,-40.5439,-10.2154
4.0600,18.2499,-40.6461,-10.2165
4.0700,17.8435,-40.7483,-10.2175
4.0800,17.4360,-40.8504,-10.2185
4.0900,17.0275,-40.9526,-10.2195
4.1000,16.6180,-41.0548,-10.2205
4.1100,16.2074,-41.1570,-10.2216
4.1200,15.7958,-41.2592,-10.2226
4.1300,15.3832,-41.3615,-10.2236
4.1400,14.9696,-41.4637,-10.2246
4.1500,14.5550,-41.5660,-10.2257
4.1600,14.1393,-41.6682,-10.2267
4.1700,13.7226,-41.7705,-10.2277
4.1800,13.3049,-41.8728,-10.2287
4.1900,12.8862,-41.9750,-10.2298
4.2000,12.4665,-42.0773,-10.2308
4.2100,12.0457,-42.1796,-10.2318
4.2200,11.6239,-42.2820,-10.2328
4.2300,11.2011,-42.3843,-10.2338
4.2400,10.7772,-42.4866,-10.2349
4.2500,10.3524,-42.5890,-10.2359
4.2600,9.9265,-42.6913,-10.2369
4.2700,9.4996,-42.7937,-10.2379
4.2800,9.0716,-42.8961,-10.2390
4.2900,8.6427,-42.9985,-10.2400
4.3000,8.2127,-43.1009,-10.2410
4.3100,7.7817,-43.2033,-10.2420
4.3200,7.3496,-43.3057,-10.2431
4.3300,6.9166,-43.4081,-10.2441
4.3400,6.4825,-43.5106,-10.2451
4.3500,6.0474,-43.6130,-10.2461
4.3600,5.6113,-43.7155,-10.2472
4.3700,5.1741,-43.8180,-10.2482
4.3800,4.7359,-43.9204,-10.2492
4.3900,4.2967,-44.0229,-10.2502
4.4000,3.8565,-44.1254,-10.2513
4.4100,3.4152,-44.2279,-10.2523
4.4200,2.9730,-44.3305,-10.2533
4.4300,2.5297,-44.4330,-10.2543
4.4400,2.0853,-44.5355,-10.2554
4.4500,1.6400,-44.6381,-10.2564
4.4600,1.1936,-44.7407,-10.2574
4.4700,0.7462,-44.8432,-10.2584
4.4800,0.2978,-44.9458,-10.2595
4.4900,0.0000,-45.0484,-10.2605
