tempo,posicao,velocidade,aceleracao
0.0,100.0,0.0,9.81
0.5,97.5475,4.905,9.74074008178125
1.0,92.65981497955468,9.775370040890625,9.534912812147631
1.5,85.38840175607245,14.54282644696444,9.201162220179732
2.0,75.8166979775453,19.143407557054307,8.755024335227127
2.5,64.05623811521137,23.52091972466787,8.21737858776137
3.0,50.24143360593709,27.629609018548557,7.612375795906711
3.5,34.52353514768613,31.435796916501914,6.965192397666133
4.0,17.064338590018643,34.91839311533498,6.299956885781826
4.5,0.0,0.0,0.0
